ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
18775,38088,1,2024-08-07,1,14,531,6615,107.0,53808,1,0
18776,38093,1,2024-09-02,1,4,289,4443,37.0,53816,1,0
18777,38094,1,2024-10-20,1,30,700,7863,217.0,53817,1,0
18778,38097,1,2024-07-31,1,6,377,5412,53.0,53821,1,0
18779,38098,1,2024-10-26,1,27,676,7679,200.0,53822,1,0
18780,38099,1,2024-04-17,1,7,386,5477,61.0,53825,1,0
18781,38099,1,2024-03-30,1,7,386,5477,56.0,53826,1,0
18782,38104,1,2024-04-13,1,8,405,5618,62.0,53831,1,0
18783,38104,1,2024-04-14,1,8,405,5618,63.0,53832,1,0
18784,38106,1,2024-05-26,1,6,373,5384,51.0,53836,1,0
18785,38106,1,2024-05-28,1,6,373,5384,51.0,53837,1,0
18786,38107,1,2024-05-19,1,17,572,6927,129.0,53839,1,0
18787,38115,1,2024-04-12,1,5,320,4985,42.0,53851,1,0
18788,38116,1,2024-06-30,5,41,528,6596,102.0,53852,1,0
18789,38117,1,2024-04-20,1,4,317,4954,33.0,53853,1,0
18790,38117,1,2024-04-23,1,4,317,4954,38.0,53855,1,0
18791,38121,1,2024-06-18,1,12,495,6338,92.0,53862,1,0
18792,38126,2,2024-06-06,1,8,422,5761,,53870,1,0
18793,38127,1,2024-05-11,1,23,640,7423,170.0,53871,1,0
18794,38128,1,2024-12-20,1,13,517,6512,101.0,53874,1,0
18795,38129,1,2024-08-15,1,1,77,773,1.0,53875,1,0
18796,38129,1,2024-08-11,1,1,77,773,8.0,53877,1,0
18797,38130,1,2024-10-07,1,18,587,7034,138.0,53879,1,0
18798,38133,1,2024-02-08,1,1,193,2802,1.0,53883,1,0
18799,38141,1,2024-02-24,1,22,633,7373,163.0,53890,1,0
18800,38142,1,2024-08-04,1,26,665,7602,194.0,53891,1,0
18801,38145,1,2024-11-27,1,1,118,1459,,53894,1,0
18802,38145,1,2024-11-27,1,1,118,1459,,53895,1,0
18803,38149,1,2024-04-25,1,9,436,5867,70.0,53900,1,0
18804,38154,1,2024-04-27,1,17,576,6954,126.0,53906,1,0
18805,38157,1,2024-08-16,1,21,621,7292,154.0,53907,1,0
18806,38157,1,2024-08-14,1,21,621,7292,158.0,53908,1,0
18807,38158,1,2024-02-27,1,13,523,6554,98.0,53910,1,0
18808,38159,1,2024-06-28,1,11,483,6248,83.0,53912,1,0
18809,38161,1,2024-06-12,1,15,548,6740,111.0,53913,1,0
18810,38162,1,2024-08-06,1,12,497,6359,95.0,53915,1,0
18811,38164,1,2024-12-26,1,3,281,4318,28.0,53917,1,0
18812,38164,1,2025-01-07,1,3,281,4318,,53918,1,0
18813,38165,1,2024-06-22,1,12,495,6342,91.0,53920,1,0
18814,38166,1,2025-02-15,1,1,152,2027,4.0,53921,1,0
18815,38169,1,2024-12-22,1,20,603,7160,148.0,53923,1,0
18816,38170,1,2024-08-27,1,1,138,1793,7.0,53924,1,0
18817,38171,1,2024-03-16,1,24,647,7480,175.0,53925,1,0
18818,38173,1,2024-10-26,1,4,303,4700,32.0,53927,1,0
18819,38180,1,2024-05-12,1,13,524,6560,100.0,53937,1,0
18820,38182,1,2024-04-06,1,31,708,7928,227.0,53938,1,0
18821,38182,1,2024-04-27,1,31,708,7928,224.0,53940,1,0
18822,38183,1,2024-09-25,1,31,708,7928,226.0,53942,1,0
18823,38183,2,2024-09-21,1,31,708,7928,229.0,53944,1,0
18824,38186,1,2025-01-08,1,7,386,5479,58.0,53948,1,0
18825,38187,1,2024-10-16,1,1,143,1888,10.0,53949,1,0
18826,38188,1,2024-11-12,1,1,193,2788,7.0,53951,1,0
18827,38197,1,2024-11-06,1,5,349,5195,45.0,53964,1,0
18828,38198,1,2024-06-14,8,44,127,1588,9.0,53965,1,0
18829,38202,1,2024-05-01,1,5,339,5132,45.0,53970,1,0
18830,38203,2,2025-01-04,1,1,197,2872,7.0,53971,1,0
18831,38205,1,2024-12-14,1,1,208,3058,3.0,53974,1,0
18832,38206,1,2024-12-11,1,3,257,3926,25.0,53975,1,0
18833,38206,1,2024-12-05,1,3,257,3926,24.0,53976,1,0
18834,38207,1,2024-06-10,1,4,311,4838,,53978,1,0
18835,38207,1,2024-07-01,1,4,311,4838,38.0,53980,1,0
18836,38209,1,2024-09-14,1,3,252,3845,21.0,53982,1,0
18837,38211,1,2024-05-02,8,44,179,2545,,53984,1,0
18838,38212,1,2024-09-10,1,10,455,6022,78.0,53987,1,0
18839,38214,1,2024-06-21,1,4,312,4856,37.0,53988,1,0
18840,38219,1,2024-03-14,1,11,478,6213,86.0,53995,1,0
18841,38224,1,2024-10-28,1,8,413,5683,65.0,54000,1,0
18842,38226,1,2024-01-10,1,25,663,7585,,54005,1,0
18843,38227,2,2024-05-29,1,10,459,6057,81.0,54008,1,0
18844,38227,1,2024-05-31,1,10,459,6057,76.0,54011,1,0
18845,38228,1,2024-11-08,1,27,678,7702,195.0,54014,1,0
18846,38229,1,2024-09-16,1,7,401,5589,56.0,54015,1,0
18847,38230,1,2024-09-09,1,8,411,5669,62.0,54017,1,0
18848,38232,1,2024-05-29,1,1,191,2771,3.0,54020,1,0
18849,38232,1,2024-05-03,1,1,191,2771,10.0,54022,1,0
18850,38234,1,2024-05-01,1,11,491,6312,,54027,1,0
18851,38235,2,2024-08-05,1,7,384,5467,61.0,54029,1,0
18852,38238,1,2024-09-14,1,6,378,5415,50.0,54031,1,0
18853,38240,1,2024-06-23,1,3,279,4290,24.0,54032,1,0
18854,38242,1,2024-05-29,1,15,552,6774,117.0,54042,1,0
18855,38246,1,2024-03-25,1,1,82,861,10.0,54044,1,0
18856,38248,2,2024-06-02,1,15,545,6714,117.0,54047,1,0
18857,38250,2,2024-01-18,5,40,629,7340,165.0,54049,1,0
18858,38251,2,2024-02-20,1,29,692,7808,215.0,54050,1,0
18859,38251,1,2024-02-20,1,29,692,7808,215.0,54051,1,0
18860,38253,1,2024-09-19,1,18,582,6997,136.0,54054,1,0
18861,38254,1,2024-03-19,1,12,495,6341,,54055,1,0
18862,38256,1,2024-11-03,1,13,512,6473,98.0,54057,1,0
18863,38256,1,2024-11-25,1,13,512,6473,97.0,54059,1,0
18864,38257,1,2024-03-22,1,4,317,4948,,54061,1,0
18865,38260,1,2024-09-12,5,41,380,5433,,54064,1,0
18866,38263,1,2024-10-13,1,18,584,7014,133.0,54070,1,0
18867,38264,1,2024-06-29,1,1,107,1264,8.0,54079,1,0
18868,38265,1,2024-02-14,1,27,675,7673,199.0,54080,1,0
18869,38266,2,2024-10-31,1,1,125,1562,7.0,54082,1,0
18870,38267,1,2024-11-03,1,5,340,5141,47.0,54084,1,0
18871,38269,1,2024-07-28,1,1,97,1112,10.0,54085,1,0
18872,38271,1,2024-03-04,1,9,451,5987,70.0,54087,1,0
18873,38272,1,2024-10-29,1,5,329,5057,44.0,54089,1,0
18874,38278,1,2024-03-04,1,2,243,3674,14.0,54095,1,0
18875,38280,1,2024-06-10,1,2,233,3513,12.0,54098,1,0
18876,38280,1,2024-06-15,1,2,233,3513,20.0,54100,1,0
18877,38281,1,2024-03-30,1,4,305,4729,40.0,54102,1,0
18878,38281,1,2024-04-19,1,4,305,4729,37.0,54103,1,0
18879,38282,1,2024-05-19,1,13,519,6530,103.0,54105,1,0
18880,38285,1,2024-08-27,1,8,409,5653,66.0,54106,1,0
18881,38286,1,2024-08-22,1,6,359,5282,48.0,54108,1,0
18882,38292,1,2024-07-19,1,1,131,1684,7.0,54110,1,0
18883,38293,1,2024-09-20,1,13,514,6485,97.0,54111,1,0
18884,38296,1,2024-09-03,1,10,458,6042,80.0,54113,1,0
18885,38299,1,2024-10-29,1,15,542,6692,113.0,54115,1,0
18886,38300,1,2024-03-30,1,12,508,6438,90.0,54116,1,0
18887,38300,1,2024-04-05,1,12,508,6438,91.0,54117,1,0
18888,38305,1,2024-11-04,1,20,614,7239,152.0,54122,1,0
18889,38306,1,2024-05-16,1,11,491,6306,88.0,54123,1,0
18890,38308,2,2024-05-03,3,38,551,6769,117.0,54125,1,0
18891,38310,1,2024-07-07,1,10,459,6056,77.0,54127,1,0
18892,38315,1,2024-02-24,1,1,184,2651,10.0,54137,1,0
18893,38317,1,2024-05-08,1,35,731,8101,251.0,54138,1,0
18894,38318,1,2024-03-31,3,38,372,5375,51.0,54139,1,0
18895,38319,1,2024-12-28,1,7,383,5460,60.0,54140,1,0
18896,38320,1,2024-06-06,1,20,607,7191,,54141,1,0
18897,38320,1,2024-05-25,1,20,607,7191,151.0,54143,1,0
18898,38321,1,2024-10-22,1,10,465,6102,,54145,1,0
18899,38322,1,2024-04-22,1,16,558,6823,123.0,54146,1,0
18900,38325,1,2024-05-15,1,1,99,1136,,54149,1,0
18901,38332,1,2024-06-10,1,27,677,7696,199.0,54161,1,0
18902,38338,1,2024-11-01,1,17,576,6958,125.0,54166,1,0
18903,38339,2,2024-06-28,1,10,470,6143,78.0,54167,1,0
18904,38340,1,2024-01-20,1,9,444,5922,,54168,1,0
18905,38341,1,2024-05-12,1,10,463,6082,80.0,54179,1,0
18906,38342,1,2024-12-05,1,10,452,5995,78.0,54181,1,0
18907,38347,1,2024-09-24,1,8,412,5673,63.0,54183,1,0
18908,38348,1,2024-11-11,1,3,269,4122,29.0,54184,1,0
18909,38353,1,2024-05-06,1,4,288,4419,37.0,54190,1,0
18910,38354,1,2024-07-11,1,25,660,7561,187.0,54192,1,0
18911,38356,1,2024-10-03,1,11,474,6183,83.0,54195,1,0
18912,38360,1,2024-09-14,2,36,118,1462,6.0,54200,1,0
18913,38362,1,2024-09-27,1,5,348,5190,47.0,54201,1,0
18914,38365,1,2024-12-18,1,21,620,7280,156.0,54205,1,0
18915,38368,1,2025-01-06,1,1,55,363,4.0,54207,1,0
18916,38377,1,2024-11-08,1,2,222,3312,14.0,54214,1,0
18917,38380,1,2024-11-12,1,13,526,6574,99.0,54225,1,0
18918,38381,1,2024-07-17,1,21,622,7298,153.0,54229,1,0
18919,38382,1,2024-03-13,1,1,179,2558,1.0,54230,1,0
18920,38384,1,2024-04-02,1,5,336,5107,43.0,54234,1,0
18921,38394,1,2024-05-26,1,4,310,4813,38.0,54241,1,0
18922,38396,1,2024-11-28,1,1,93,1034,1.0,54242,1,0
18923,38401,1,2024-11-19,1,24,650,7494,178.0,54243,1,0
18924,38401,1,2024-11-18,1,24,650,7494,178.0,54248,1,0
18925,38402,1,2024-01-06,1,21,617,7257,153.0,54253,1,0
18926,38404,1,2024-08-08,1,9,429,5819,70.0,54254,1,0
18927,38410,1,2024-03-31,1,1,81,849,8.0,54260,1,0
18928,38411,2,2024-10-09,7,43,445,5934,72.0,54261,1,0
18929,38412,1,2024-03-21,1,2,237,3586,13.0,54262,1,0
18930,38413,1,2024-09-14,1,11,490,6298,85.0,54263,1,0
18931,38416,1,2024-09-25,6,42,490,6300,86.0,54264,1,0
18932,38419,1,2024-01-04,1,5,321,4995,43.0,54266,1,0
18933,38420,1,2024-05-27,1,8,422,5764,67.0,54268,1,0
18934,38427,1,2024-12-03,1,12,500,6373,90.0,54279,1,0
18935,38429,1,2024-10-15,1,1,92,1022,2.0,54281,1,0
18936,38429,1,2024-10-17,1,1,92,1022,,54286,1,0
18937,38435,1,2024-10-15,1,1,204,2974,4.0,54295,1,0
18938,38439,1,2024-11-05,1,20,603,7157,149.0,54300,1,0
18939,38440,1,2024-11-10,8,44,85,914,3.0,54301,1,0
18940,38441,1,2024-05-19,1,35,728,8080,,54302,1,0
18941,38444,1,2024-12-28,1,2,230,3460,19.0,54305,1,0
18942,38445,1,2024-07-26,1,10,471,6147,79.0,54306,1,0
18943,38446,1,2024-09-05,1,3,259,3972,,54307,1,0
18944,38447,1,2024-01-29,1,1,179,2555,4.0,54309,1,0
18945,38450,1,2024-03-10,1,10,460,6067,76.0,54313,1,0
18946,38450,1,2024-02-28,1,10,460,6067,78.0,54314,1,0
18947,38453,1,2024-11-24,1,2,243,3678,11.0,54319,1,0
18948,38454,1,2024-04-07,8,44,434,5852,73.0,54320,1,0
18949,38459,1,2024-10-30,1,8,423,5769,67.0,54327,1,0
18950,38460,1,2024-10-16,1,1,123,1526,3.0,54329,1,0
18951,38461,1,2024-05-05,1,5,352,5228,47.0,54330,1,0
18952,38462,1,2024-10-06,1,6,373,5382,53.0,54331,1,0
18953,38463,1,2024-07-07,1,5,350,5207,45.0,54332,1,0
18954,38465,1,2024-03-05,1,5,338,5123,45.0,54333,1,0
18955,38466,1,2024-10-19,1,8,415,5696,,54336,1,0
18956,38468,1,2024-07-13,1,19,593,7079,144.0,54338,1,0
18957,38470,1,2024-08-23,1,10,470,6141,81.0,54341,1,0
18958,38476,1,2024-09-21,1,6,378,5414,48.0,54349,1,0
18959,38477,1,2024-03-01,1,2,242,3663,,54353,1,0
18960,38478,1,2024-02-19,1,6,377,5410,49.0,54354,1,0
18961,38478,2,2024-02-16,1,6,377,5410,51.0,54355,1,0
18962,38479,1,2024-03-17,1,6,362,5305,50.0,54357,1,0
18963,38480,1,2024-05-11,1,2,220,3286,18.0,54360,1,0
18964,38480,1,2024-05-17,1,2,220,3286,,54362,1,0
18965,38482,1,2024-04-02,1,30,699,7853,216.0,54365,1,0
18966,38483,1,2024-04-03,1,32,716,7997,233.0,54366,1,0
18967,38485,2,2024-06-23,3,38,679,7707,196.0,54368,1,0
18968,38489,1,2024-10-22,1,18,582,7000,136.0,54373,1,0
18969,38490,1,2024-11-07,1,1,101,1180,6.0,54375,1,0
18970,38491,1,2024-01-13,1,33,722,8041,240.0,54376,1,0
18971,38493,1,2024-06-05,1,1,146,1930,3.0,54377,1,0
18972,38494,1,2024-01-15,1,5,329,5059,44.0,54379,1,0
18973,38497,1,2024-09-19,1,1,152,2008,2.0,54380,1,0
18974,38498,1,2024-01-04,1,6,354,5247,49.0,54382,1,0
18975,38503,1,2024-02-29,1,1,182,2620,4.0,54384,1,0
18976,38503,1,2024-02-21,1,1,182,2620,2.0,54385,1,0
18977,38505,1,2024-04-19,1,1,186,2679,4.0,54387,1,0
18978,38506,1,2024-07-25,1,26,664,7591,193.0,54388,1,0
18979,38508,1,2024-05-25,1,1,48,215,9.0,54389,1,0
18980,38509,1,2024-05-26,1,4,296,4572,31.0,54390,1,0
18981,38514,1,2025-03-09,9,45,272,4168,21.0,54393,1,0
18982,38514,1,2025-01-30,1,3,272,4168,30.0,54394,1,0
18983,38515,1,2024-07-16,1,12,501,6377,96.0,54396,1,0
18984,38519,1,2024-12-31,8,44,299,4641,40.0,54404,1,0
18985,38521,1,2024-03-04,1,8,413,5684,68.0,54406,1,0
18986,38525,1,2024-03-12,1,8,417,5713,65.0,54410,1,0
18987,38526,1,2024-08-29,1,16,564,6867,124.0,54411,1,0
18988,38527,1,2024-05-23,1,13,519,6523,101.0,54414,1,0
18989,38528,1,2024-12-18,1,11,484,6253,,54417,1,0
18990,38529,1,2024-04-21,1,1,47,202,2.0,54418,1,0
18991,38530,1,2024-05-01,2,37,228,3416,19.0,54420,1,0
18992,38533,1,2024-09-16,1,12,507,6426,92.0,54422,1,0
18993,38534,1,2024-08-02,1,8,426,5790,68.0,54423,1,0
18994,38540,1,2024-04-08,1,27,674,7660,199.0,54436,1,0
18995,38540,1,2024-04-05,1,27,674,7660,196.0,54437,1,0
18996,38542,1,2024-12-13,1,28,684,7748,206.0,54440,1,0
18997,38545,1,2024-03-28,1,10,458,6045,,54442,1,0
18998,38546,1,2024-10-24,1,1,162,2210,,54445,1,0
18999,38548,1,2024-11-26,1,1,140,1841,2.0,54447,1,0
19000,38549,1,2024-12-11,1,34,727,8071,249.0,54448,1,0
19001,38550,1,2024-03-24,1,7,402,5593,56.0,54449,1,0
19002,38551,1,2024-03-16,1,10,465,6102,,54450,1,0
19003,38551,1,2024-03-17,1,10,465,6102,78.0,54453,1,0
19004,38552,1,2024-09-21,1,1,202,2937,4.0,54456,1,0
19005,38555,1,2024-08-22,1,1,148,1957,,54461,1,0
19006,38562,1,2024-08-10,1,15,545,6713,117.0,54467,1,0
19007,38566,1,2024-11-11,1,28,682,7729,208.0,54470,1,0
19008,38569,1,2024-08-28,1,1,40,79,8.0,54471,1,0
19009,38576,1,2024-10-23,1,15,554,6788,114.0,54483,1,0
19010,38576,1,2024-10-13,1,15,554,6788,111.0,54485,1,0
19011,38578,1,2024-08-22,1,29,690,7795,211.0,54489,1,0
19012,38582,1,2024-06-19,1,16,564,6871,123.0,54491,1,0
19013,38584,1,2024-05-19,1,1,82,860,7.0,54492,1,0
19014,38586,1,2024-07-23,1,19,593,7086,141.0,54494,1,0
19015,38588,1,2024-02-29,1,33,721,8034,241.0,54495,1,0
19016,38589,2,2024-11-17,1,9,432,5835,74.0,54496,1,0
19017,38594,1,2024-09-23,1,6,372,5374,,54499,1,0
19018,38597,1,2024-03-26,1,4,313,4869,37.0,54501,1,0
19019,38597,1,2024-03-26,1,4,313,4869,33.0,54502,1,0
19020,38598,1,2024-07-19,8,44,82,873,2.0,54504,1,0
19021,38604,1,2024-12-03,1,3,258,3953,23.0,54507,1,0
19022,38610,1,2024-06-23,1,5,348,5187,44.0,54511,1,0
19023,38612,1,2024-11-05,1,7,396,5555,56.0,54513,1,0
19024,38612,1,2024-10-28,1,7,396,5555,,54517,1,0
19025,38615,1,2024-12-17,1,22,630,7355,165.0,54523,1,0
19026,38621,1,2024-03-10,1,7,403,5607,61.0,54528,1,0
19027,38622,1,2024-12-05,1,12,509,6442,96.0,54529,1,0
19028,38623,1,2025-05-21,1,8,425,5781,,54530,1,0
19029,38627,1,2024-07-29,1,6,369,5356,54.0,54533,1,0
19030,38632,1,2024-06-18,8,44,338,5121,42.0,54538,1,0
19031,38633,1,2024-02-15,1,5,335,5102,43.0,54539,1,0
19032,38638,1,2024-01-19,1,1,190,2743,6.0,54541,1,0
19033,38639,1,2024-09-18,1,1,40,88,8.0,54542,1,0
19034,38641,1,2024-03-24,1,7,388,5491,61.0,54543,1,0
19035,38647,1,2024-12-06,1,1,96,1094,5.0,54548,1,0
19036,38650,1,2024-05-18,1,6,367,5339,50.0,54551,1,0
19037,38651,1,2024-12-13,1,1,169,2332,4.0,54552,1,0
19038,38653,1,2024-03-25,1,1,135,1751,9.0,54553,1,0
19039,38654,1,2024-02-01,8,44,364,5317,49.0,54557,1,0
19040,38655,2,2024-10-09,1,2,216,3217,19.0,54565,1,0
19041,38656,1,2024-09-05,1,2,244,3704,16.0,54567,1,0
19042,38657,2,2024-09-07,1,13,519,6525,98.0,54568,1,0
19043,38660,1,2024-07-13,1,3,282,4333,29.0,54572,1,0
19044,38662,1,2024-07-08,1,3,262,4004,28.0,54574,1,0
19045,38663,1,2024-10-13,1,9,443,5921,70.0,54576,1,0
19046,38664,1,2024-03-31,1,2,217,3238,19.0,54577,1,0
19047,38664,1,2024-03-08,1,2,217,3238,16.0,54578,1,0
19048,38665,1,2024-03-18,4,39,332,5082,43.0,54580,1,0
19049,38666,1,2024-11-16,1,1,135,1752,2.0,54581,1,0
19050,38672,1,2024-12-16,1,7,384,5469,57.0,54585,1,0
19051,38673,1,2024-02-15,1,2,221,3296,15.0,54589,1,0
19052,38674,2,2024-04-27,5,40,716,7994,230.0,54591,1,0
19053,38677,2,2024-12-29,1,5,334,5098,41.0,54596,1,0
19054,38680,1,2025-01-14,1,29,693,7818,215.0,54599,1,0
19055,38681,1,2024-04-13,1,10,467,6112,76.0,54600,1,0
19056,38682,2,2024-12-25,1,9,449,5972,71.0,54602,1,0
19057,38683,1,2024-11-11,1,5,349,5191,41.0,54603,1,0
19058,38684,1,2024-04-18,1,2,248,3768,12.0,54604,1,0
19059,38684,1,2024-03-20,1,2,248,3768,19.0,54605,1,0
19060,38690,1,2024-09-30,1,25,656,7536,186.0,54607,1,0
19061,38691,1,2024-12-01,1,22,634,7376,164.0,54608,1,0
19062,38693,1,2024-05-03,1,5,327,5042,41.0,54610,1,0
19063,38694,1,2024-07-28,1,1,165,2279,3.0,54614,1,0
19064,38698,1,2024-12-06,1,7,402,5596,60.0,54618,1,0
19065,38701,1,2024-07-05,1,12,497,6357,93.0,54622,1,0
19066,38703,1,2024-02-06,3,38,704,7899,226.0,54624,1,0
19067,38704,1,2024-05-29,1,18,584,7010,138.0,54625,1,0
19068,38707,1,2024-03-26,1,7,384,5464,57.0,54626,1,0
19069,38707,1,2024-04-03,1,7,384,5464,58.0,54627,1,0
19070,38708,1,2024-05-27,1,1,210,3098,9.0,54629,1,0
19071,38709,1,2024-06-09,1,5,320,4989,,54630,1,0
19072,38711,1,2025-01-19,1,20,613,7237,146.0,54631,1,0
19073,38712,1,2024-12-13,1,33,722,8043,,54634,1,0
19074,38712,1,2024-12-23,1,33,722,8043,242.0,54636,1,0
19075,38717,1,2024-07-17,1,7,400,5582,56.0,54642,1,0
19076,38720,2,2025-04-17,1,1,186,2685,7.0,54644,1,0
19077,38721,1,2024-09-16,1,6,360,5289,50.0,54648,1,0
19078,38721,1,2024-09-22,9,45,360,5289,51.0,54650,1,0
19079,38722,2,2024-04-06,5,41,332,5080,46.0,54652,1,0
19080,38725,1,2024-11-17,1,6,369,5354,49.0,54654,1,0
19081,38729,1,2024-10-13,1,3,261,3992,,54656,1,0
19082,38731,2,2024-11-03,1,3,279,4293,26.0,54657,1,0
19083,38732,1,2024-07-01,5,41,368,5341,49.0,54658,1,0
19084,38734,1,2024-08-13,1,3,259,3962,24.0,54661,1,0
19085,38736,2,2024-10-01,1,17,573,6937,129.0,54665,1,0
19086,38742,2,2024-07-14,1,23,640,7430,170.0,54669,1,0
19087,38744,1,2024-07-13,1,8,426,5789,65.0,54670,1,0
19088,38745,1,2024-05-18,1,13,519,6530,98.0,54671,1,0
19089,38745,1,2024-05-31,1,13,519,6530,99.0,54672,1,0
19090,38749,1,2024-11-27,1,13,523,6556,102.0,54678,1,0
19091,38750,1,2024-12-09,1,13,526,6575,102.0,54681,1,0
19092,38751,2,2024-04-29,1,5,326,5035,43.0,54682,1,0
19093,38752,1,2024-06-17,1,1,205,3004,2.0,54683,1,0
19094,38756,1,2024-12-31,1,1,184,2647,4.0,54689,1,0
19095,38758,1,2024-09-19,1,6,360,5285,54.0,54691,1,0
19096,38759,1,2024-08-27,3,38,372,5371,53.0,54692,1,0
19097,38759,1,2024-08-20,1,6,372,5371,,54693,1,0
19098,38762,2,2024-01-12,1,1,132,1713,4.0,54695,1,0
19099,38763,1,2024-06-11,1,9,428,5808,73.0,54698,1,0
19100,38763,1,2024-05-21,1,9,428,5808,74.0,54699,1,0
19101,38764,2,2024-12-17,1,8,421,5750,65.0,54701,1,0
19102,38765,1,2024-11-16,1,3,284,4371,21.0,54702,1,0
19103,38767,1,2024-08-28,1,22,633,7371,,54704,1,0
19104,38770,1,2024-03-11,1,4,290,4452,36.0,54706,1,0
19105,38774,1,2024-04-04,1,1,126,1582,6.0,54708,1,0
19106,38774,1,2024-04-01,1,1,126,1582,1.0,54710,1,0
19107,38777,1,2025-01-02,1,26,664,7594,191.0,54718,1,0
19108,38779,1,2024-07-14,1,13,512,6467,,54719,1,0
19109,38779,1,2024-07-04,1,13,512,6467,100.0,54721,1,0
19110,38780,1,2024-07-29,1,11,481,6233,88.0,54723,1,0
19111,38785,1,2024-08-09,3,38,649,7489,180.0,54730,1,0
19112,38786,2,2024-09-03,1,5,347,5183,41.0,54731,1,0
19113,38787,1,2024-06-08,1,15,548,6744,116.0,54733,1,0
19114,38788,1,2024-07-19,1,8,406,5623,65.0,54735,1,0
19115,38789,1,2024-10-09,1,35,730,8093,255.0,54736,1,0
19116,38790,1,2024-08-17,1,4,318,4973,39.0,54737,1,0
19117,38792,1,2024-01-27,1,4,297,4600,39.0,54740,1,0
19118,38797,2,2024-11-17,1,13,515,6490,101.0,54747,1,0
19119,38799,1,2024-05-09,1,22,628,7333,164.0,54750,1,0
19120,38800,2,2024-05-07,1,33,719,8019,242.0,54752,1,0
19121,38801,1,2025-07-23,1,10,454,6009,77.0,54753,1,0
19122,38801,1,2025-12-15,1,10,454,6009,76.0,54754,1,0
19123,38803,1,2025-11-29,1,15,544,6707,114.0,54757,1,0
19124,38806,2,2025-05-22,1,34,727,8075,247.0,54759,1,0
19125,38810,1,2025-09-16,1,11,488,6286,85.0,54764,1,0
19126,38811,1,2025-04-22,1,6,374,5391,50.0,54765,1,0
19127,38818,1,2025-09-19,1,24,651,7505,177.0,54771,1,0
19128,38820,1,2025-11-06,2,37,207,3023,1.0,54773,1,0
19129,38822,1,2025-05-04,1,18,589,7051,133.0,54774,1,0
19130,38823,1,2025-07-20,1,1,68,629,,54776,1,0
19131,38827,1,2025-07-26,1,21,623,7302,157.0,54780,1,0
19132,38828,1,2025-06-13,1,1,60,442,6.0,54783,1,0
19133,38829,1,2025-12-21,1,5,322,5003,41.0,54785,1,0
19134,38829,1,2025-12-19,1,5,322,5003,47.0,54788,1,0
19135,38832,1,2025-09-07,1,30,701,7875,222.0,54792,1,0
19136,38835,1,2025-09-01,1,33,722,8042,238.0,54793,1,0
19137,38836,1,2025-04-26,1,2,237,3582,18.0,54794,1,0
19138,38837,1,2025-09-24,1,35,729,8086,257.0,54799,1,0
19139,38839,1,2025-05-27,1,23,645,7467,171.0,54800,1,0
19140,38840,1,2025-10-22,3,38,298,4618,35.0,54801,1,0
19141,38841,1,2025-05-30,1,8,409,5649,64.0,54802,1,0
19142,38843,1,2025-01-10,1,20,606,7182,,54805,1,0
19143,38844,1,2025-02-13,1,15,553,6786,115.0,54806,1,0
19144,38850,1,2025-09-17,1,1,191,2766,1.0,54812,1,0
19145,38851,1,2025-10-05,1,1,77,781,8.0,54813,1,0
19146,38851,2,2025-09-27,1,1,77,781,6.0,54814,1,0
19147,38853,1,2025-08-04,9,45,300,4647,,54826,1,0
19148,38853,1,2025-08-11,1,4,300,4647,34.0,54829,1,0
19149,38854,1,2025-01-20,1,9,442,5913,70.0,54832,1,0
19150,38863,1,2025-11-06,1,11,474,6173,83.0,54841,1,0
19151,38864,1,2025-03-24,1,1,119,1466,5.0,54845,1,0
19152,38865,1,2025-03-05,1,18,583,7006,137.0,54850,1,0
19153,38868,1,2025-11-09,1,27,676,7680,196.0,54851,1,0
19154,38869,2,2025-04-24,1,1,99,1134,10.0,54852,1,0
19155,38874,1,2025-08-05,1,20,611,7219,147.0,54859,1,0
19156,38875,2,2025-04-10,1,1,118,1454,4.0,54863,1,0
19157,38887,1,2025-10-17,1,4,306,4760,37.0,54877,1,0
19158,38894,1,2025-10-26,4,39,518,6519,103.0,54887,1,0
19159,38896,1,2025-02-05,1,22,631,7359,,54891,1,0
19160,38899,1,2025-05-12,1,29,693,7813,214.0,54897,1,0
19161,38903,1,2025-02-05,1,26,667,7612,192.0,54901,1,0
19162,38906,1,2025-04-30,1,9,432,5837,72.0,54908,1,0
19163,38909,2,2025-10-18,1,1,139,1819,3.0,54910,1,0
19164,38914,1,2025-08-24,1,19,599,7133,143.0,54914,1,0
19165,38915,1,2025-05-05,1,19,592,7077,139.0,54916,1,0
19166,38921,1,2025-08-10,1,3,267,4088,30.0,54933,1,0
19167,38922,1,2025-10-06,1,15,542,6696,117.0,54936,1,0
19168,38926,1,2025-04-04,1,10,460,6062,80.0,54940,1,0
19169,38928,1,2025-06-11,1,22,636,7391,162.0,54944,1,0
19170,38932,1,2025-01-18,1,7,385,5474,56.0,54948,1,0
19171,38937,1,2025-05-15,1,14,539,6676,107.0,54955,1,0
19172,38952,1,2025-09-04,1,23,642,7442,173.0,54963,1,0
19173,38953,1,2025-09-15,1,1,70,657,6.0,54964,1,0
19174,38955,1,2025-05-11,1,1,80,821,10.0,54969,1,0
