CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
46069,BNS,310,1,1
46069,BNS,305,2,2
46069,BNS,303,3,3
46069,BNS,331,4,4
46070,BNS,352,1,1
46071,ITACT,66C,1,1
46071,ITACT,66,2,2
46071,BNS,318,3,3
46071,ITACT,66D,4,4
46072,BNS,316,1,1
46072,BNS,318,2,2
46073,ITACT,66,1,1
46073,BNS,318,2,2
46073,ITACT,66C,3,3
46074,ITACT,66,1,1
46074,ITACT,66C,2,2
46074,ITACT,66D,3,3
46074,BNS,318,4,4
46075,BNS,318,1,1
46075,BNS,316,2,2
46076,ITACT,66D,1,1
46076,BNS,318,2,2
46077,ITACT,66C,1,1
46077,BNS,318,2,2
46077,ITACT,66D,3,3
46077,ITACT,66,4,4
46078,BNS,310,1,1
46079,NDPS,29,1,1
46079,NDPS,20,2,2
46079,NDPS,27,3,3
46079,NDPS,22,4,4
46080,BNS,79,1,1
46081,MVACT,185,1,1
46081,BNS,125,2,2
46081,BNS,281,3,3
46081,MVACT,184,4,4
46082,BNS,115,1,1
46083,BNS,316,1,1
46083,BNS,318,2,2
46084,BNS,352,1,1
46084,BNS,351,2,2
46084,BNS,118,3,3
46084,BNS,103,4,4
46085,BNS,305,1,1
46086,BNS,318,1,1
46086,ITACT,66,2,2
46086,ITACT,66C,3,3
46087,BNS,117,1,1
46087,BNS,115,2,2
46087,BNS,137,3,3
46088,BNS,318,1,1
46088,ITACT,66D,2,2
46088,ITACT,66,3,3
46089,MVACT,185,1,1
46090,BNS,329,1,1
46090,BNS,331,2,2
46091,BNS,351,1,1
46091,BNS,117,2,2
46091,BNS,109,3,3
46092,ITACT,66,1,1
46092,ITACT,66C,2,2
46092,ITACT,66D,3,3
46093,BNS,79,1,1
46094,BNS,64,1,1
46094,BNS,85,2,2
46094,DPACT,4,3,3
46094,BNS,79,4,4
46095,BNS,331,1,1
46095,BNS,310,2,2
46095,BNS,303,3,3
46096,MVACT,184,1,1
46096,BNS,281,2,2
46097,MVACT,185,1,1
46097,BNS,281,2,2
46098,ITACT,66D,1,1
46099,ITACT,66,1,1
46099,ITACT,66D,2,2
46100,BNS,303,1,1
46100,BNS,329,2,2
46101,BNS,318,1,1
46101,ITACT,66C,2,2
46102,BNS,303,1,1
46102,BNS,331,2,2
46103,BNS,137,1,1
46103,BNS,351,2,2
46103,BNS,109,3,3
46104,BNS,137,1,1
46104,BNS,115,2,2
46104,BNS,117,3,3
46105,ITACT,66,1,1
46105,BNS,318,2,2
46105,ITACT,66D,3,3
46106,BNS,329,1,1
46106,KPACT,109,2,2
46107,BNS,191,1,1
46107,BNS,189,2,2
46107,KPACT,92,3,3
46107,KPACT,96,4,4
46108,BNS,118,1,1
46108,BNS,351,2,2
46108,BNS,115,3,3
46108,BNS,137,4,4
46109,POCSO,4,1,1
46109,BNS,137,2,2
46109,POCSO,6,3,3
46110,BNS,190,1,1
46111,BNS,191,1,1
46111,BNS,189,2,2
46111,KPACT,92,3,3
46111,KPACT,96,4,4
46112,BNS,324,1,1
46112,BNS,331,2,2
46112,BNS,305,3,3
46113,BNS,309,1,1
46113,BNS,329,2,2
46113,BNS,310,3,3
46113,BNS,331,4,4
46114,BNS,352,1,1
46115,BNS,318,1,1
46115,ITACT,66C,2,2
46115,ITACT,66,3,3
46115,ITACT,66D,4,4
46116,NDPS,21,1,1
46116,NDPS,29,2,2
46117,BNS,115,1,1
46117,BNS,137,2,2
46118,BNS,305,1,1
46118,BNS,303,2,2
46119,BNS,74,1,1
46119,BNS,79,2,2
46120,BNS,64,1,1
46120,BNS,85,2,2
46120,DPACT,4,3,3
46121,BNS,309,1,1
46122,BNS,316,1,1
46122,BNS,318,2,2
46123,ITACT,66,1,1
46124,BNS,303,1,1
46124,BNS,310,2,2
46125,BNS,351,1,1
46125,BNS,329,2,2
46126,BNS,318,1,1
46127,BNS,351,1,1
46127,BNS,137,2,2
46128,BNS,115,1,1
46129,POCSO,8,1,1
46130,DPACT,3,1,1
46130,BNS,64,2,2
46130,BNS,74,3,3
46131,BNS,329,1,1
46131,BNS,310,2,2
46131,BNS,305,3,3
46132,ITACT,66D,1,1
46132,ITACT,66C,2,2
46133,ITACT,66D,1,1
46134,BNS,115,1,1
46134,BNS,118,2,2
46134,BNS,109,3,3
46134,BNS,103,4,4
46135,BNS,281,1,1
46136,NDPS,29,1,1
46136,NDPS,20,2,2
46136,NDPS,27,3,3
46137,BNS,318,1,1
46137,ITACT,66,2,2
46137,ITACT,66D,3,3
46137,ITACT,66C,4,4
46138,BNS,318,1,1
46138,ITACT,66D,2,2
46139,BNS,118,1,1
46139,BNS,137,2,2
46139,BNS,109,3,3
46139,BNS,117,4,4
46140,MVACT,185,1,1
46140,BNS,106,2,2
46141,BNS,331,1,1
46142,BNS,303,1,1
46143,ITACT,66,1,1
46143,BNS,318,2,2
46143,ITACT,66D,3,3
46144,BNS,352,1,1
46144,BNS,117,2,2
46144,BNS,351,3,3
46145,BNS,109,1,1
46146,BNS,190,1,1
46147,ITACT,66,1,1
46147,BNS,318,2,2
46148,BNS,305,1,1
46148,BNS,331,2,2
46148,BNS,303,3,3
46149,BNS,318,1,1
46149,BNS,316,2,2
46150,BNS,318,1,1
46151,BNS,331,1,1
46151,BNS,305,2,2
46151,BNS,309,3,3
46152,BNS,189,1,1
46152,KPACT,96,2,2
46153,BNS,331,1,1
46153,BNS,310,2,2
46154,KEXC,34,1,1
46154,ARMS,25,2,2
46154,MMDR,4,3,3
46155,BNS,305,1,1
46156,ITACT,66C,1,1
46156,ITACT,66,2,2
46157,BNS,281,1,1
46157,BNS,106,2,2
46157,BNS,125,3,3
46158,BNS,329,1,1
46158,BNS,324,2,2
46158,BNS,309,3,3
46159,BNS,318,1,1
46159,ITACT,66,2,2
46159,ITACT,66D,3,3
46159,ITACT,66C,4,4
46160,BNS,324,1,1
46160,BNS,305,2,2
46160,BNS,310,3,3
46160,BNS,309,4,4
46161,BNS,106,1,1
46161,BNS,125,2,2
46161,BNS,281,3,3
46162,BNS,74,1,1
46163,BNS,106,1,1
46164,BNS,64,1,1
46165,BNS,309,1,1
46165,BNS,331,2,2
46166,BNS,318,1,1
46166,ITACT,66D,2,2
46166,ITACT,66C,3,3
46167,BNS,351,1,1
46167,KPACT,109,2,2
46168,ITACT,66,1,1
46168,ITACT,66D,2,2
46168,BNS,318,3,3
46169,ITACT,66,1,1
46169,BNS,318,2,2
46169,ITACT,66C,3,3
46169,ITACT,66D,4,4
46170,MVACT,185,1,1
46170,BNS,125,2,2
46170,BNS,106,3,3
46170,MVACT,184,4,4
46171,BNS,118,1,1
46171,BNS,103,2,2
46171,BNS,117,3,3
46171,BNS,352,4,4
46172,BNS,281,1,1
46172,BNS,125,2,2
46172,MVACT,184,3,3
46173,BNS,118,1,1
46173,BNS,103,2,2
46173,BNS,351,3,3
46174,BNS,329,1,1
46174,BNS,351,2,2
46174,KPACT,109,3,3
46175,BNS,103,1,1
46175,BNS,109,2,2
46176,ITACT,66C,1,1
46176,BNS,318,2,2
46177,BNS,109,1,1
46177,BNS,351,2,2
46178,NDPS,27,1,1
46179,BNS,352,1,1
46179,BNS,118,2,2
46179,BNS,103,3,3
46180,POCSO,4,1,1
46180,POCSO,12,2,2
46181,BNS,309,1,1
46181,BNS,310,2,2
46181,BNS,305,3,3
46182,BNS,324,1,1
46182,BNS,309,2,2
46183,BNS,305,1,1
46184,NDPS,20,1,1
46185,ITACT,66,1,1
46185,ITACT,66D,2,2
46186,BNS,190,1,1
46186,KPACT,92,2,2
46187,BNS,331,1,1
46187,BNS,324,2,2
46187,BNS,303,3,3
46188,ITACT,66D,1,1
46188,ITACT,66C,2,2
46189,BNS,318,1,1
46189,ITACT,66C,2,2
46189,ITACT,66D,3,3
46189,ITACT,66,4,4
46190,BNS,103,1,1
46190,BNS,118,2,2
46190,BNS,351,3,3
46190,BNS,137,4,4
46191,ITACT,66D,1,1
46191,ITACT,66,2,2
46191,BNS,318,3,3
46192,BNS,324,1,1
46193,BNS,352,1,1
46194,KEXC,32,1,1
46194,MMDR,4,2,2
46194,MMDR,21,3,3
46194,ARMS,25,4,4
46195,BNS,318,1,1
46195,ITACT,66D,2,2
46196,BNS,103,1,1
46197,BNS,103,1,1
46197,BNS,118,2,2
46198,DPACT,4,1,1
46198,BNS,64,2,2
46198,BNS,79,3,3
46198,DPACT,3,4,4
46199,BNS,331,1,1
46200,MVACT,185,1,1
46200,BNS,125,2,2
46200,BNS,106,3,3
46200,MVACT,184,4,4
46201,BNS,189,1,1
46201,BNS,191,2,2
46202,BNS,318,1,1
46202,ITACT,66D,2,2
46203,BNS,316,1,1
46204,NDPS,20,1,1
46204,NDPS,21,2,2
46205,BNS,79,1,1
46205,DPACT,4,2,2
46205,BNS,64,3,3
46205,DPACT,3,4,4
46206,BNS,305,1,1
46206,BNS,309,2,2
46206,BNS,331,3,3
46207,ITACT,66,1,1
46207,ITACT,66D,2,2
46207,ITACT,66C,3,3
46207,BNS,318,4,4
46208,BNS,85,1,1
46208,BNS,74,2,2
46208,DPACT,4,3,3
46208,DPACT,3,4,4
46209,BNS,331,1,1
46209,BNS,305,2,2
46210,BNS,329,1,1
46210,BNS,324,2,2
46210,BNS,305,3,3
46211,BNS,318,1,1
46212,BNS,318,1,1
46212,BNS,316,2,2
46213,BNS,352,1,1
46213,BNS,191,2,2
46213,KPACT,92,3,3
46213,BNS,189,4,4
46214,BNS,281,1,1
46214,BNS,106,2,2
46215,BNS,351,1,1
46215,BNS,329,2,2
46215,KPACT,109,3,3
46216,ITACT,66C,1,1
46217,NDPS,21,1,1
46217,NDPS,20,2,2
46217,NDPS,29,3,3
46218,BNS,309,1,1
46218,BNS,303,2,2
46218,BNS,329,3,3
46219,BNS,118,1,1
46219,BNS,117,2,2
46219,BNS,352,3,3
46220,ITACT,66,1,1
46220,ITACT,66C,2,2
46221,BNS,318,1,1
46221,BNS,316,2,2
46222,BNS,309,1,1
46222,BNS,303,2,2
46223,ITACT,66D,1,1
46223,BNS,318,2,2
46223,ITACT,66C,3,3
46224,BNS,117,1,1
46224,BNS,115,2,2
46224,BNS,103,3,3
46224,BNS,109,4,4
46225,BNS,318,1,1
46226,BNS,103,1,1
46226,BNS,109,2,2
46227,BNS,305,1,1
46227,BNS,310,2,2
46228,ITACT,66,1,1
46228,ITACT,66C,2,2
46228,BNS,318,3,3
46229,POCSO,6,1,1
46230,BNS,103,1,1
46231,BNS,318,1,1
46231,BNS,316,2,2
46232,BNS,305,1,1
46232,BNS,310,2,2
46232,BNS,324,3,3
46232,BNS,331,4,4
46233,NDPS,27,1,1
46233,NDPS,20,2,2
46233,NDPS,21,3,3
46233,NDPS,29,4,4
46234,ITACT,66C,1,1
46234,ITACT,66,2,2
46234,ITACT,66D,3,3
46235,BNS,318,1,1
46236,BNS,318,1,1
46236,BNS,316,2,2
46237,ITACT,66D,1,1
46238,MVACT,185,1,1
46238,BNS,281,2,2
46238,MVACT,184,3,3
46238,BNS,106,4,4
46239,BNS,331,1,1
46239,BNS,310,2,2
46239,BNS,329,3,3
46239,BNS,305,4,4
46240,BNS,106,1,1
46241,BNS,125,1,1
46241,MVACT,184,2,2
46242,NDPS,27,1,1
46242,NDPS,21,2,2
46243,BNS,309,1,1
46244,BNS,117,1,1
46244,BNS,118,2,2
46245,MMDR,21,1,1
46246,BNS,85,1,1
46246,BNS,79,2,2
46247,BNS,118,1,1
46247,BNS,117,2,2
46248,BNS,85,1,1
46248,BNS,79,2,2
46248,DPACT,4,3,3
46249,BNS,318,1,1
46250,BNS,318,1,1
46250,ITACT,66D,2,2
46251,BNS,281,1,1
46251,MVACT,185,2,2
46252,BNS,303,1,1
46252,BNS,305,2,2
46253,BNS,352,1,1
46253,BNS,118,2,2
46253,BNS,115,3,3
46254,MVACT,185,1,1
46255,BNS,305,1,1
46255,BNS,303,2,2
46255,BNS,309,3,3
46256,BNS,305,1,1
46256,BNS,324,2,2
46256,BNS,310,3,3
46257,BNS,310,1,1
46257,BNS,331,2,2
46258,BNS,310,1,1
46258,BNS,331,2,2
46258,BNS,324,3,3
46258,BNS,303,4,4
46259,BNS,303,1,1
46259,BNS,310,2,2
46260,ITACT,66D,1,1
46260,ITACT,66,2,2
46260,ITACT,66C,3,3
46260,BNS,318,4,4
46261,BNS,352,1,1
46261,SCST,3(1)(r),2,2
46262,BNS,106,1,1
46262,BNS,125,2,2
46262,MVACT,185,3,3
46262,BNS,281,4,4
46263,BNS,318,1,1
46263,ITACT,66C,2,2
46263,ITACT,66,3,3
46263,ITACT,66D,4,4
46264,BNS,324,1,1
46264,BNS,310,2,2
46265,MVACT,185,1,1
46265,MVACT,184,2,2
46266,NDPS,22,1,1
46266,NDPS,27,2,2
46267,BNS,281,1,1
46267,BNS,106,2,2
46267,MVACT,184,3,3
46268,ITACT,66C,1,1
46268,ITACT,66,2,2
46268,ITACT,66D,3,3
46268,BNS,318,4,4
46269,BNS,106,1,1
46269,MVACT,184,2,2
46269,BNS,125,3,3
46270,NDPS,21,1,1
46271,BNS,281,1,1
46272,BNS,103,1,1
46272,BNS,117,2,2
46273,ITACT,66D,1,1
46273,BNS,318,2,2
46274,BNS,318,1,1
46274,BNS,316,2,2
46275,DPACT,4,1,1
46275,DPACT,3,2,2
46275,BNS,74,3,3
46275,BNS,79,4,4
46276,BNS,281,1,1
46277,ITACT,66D,1,1
46277,ITACT,66,2,2
46278,NDPS,27,1,1
46278,NDPS,21,2,2
46278,NDPS,22,3,3
46279,BNS,318,1,1
46279,BNS,316,2,2
46280,BNS,316,1,1
46280,BNS,318,2,2
46281,BNS,125,1,1
46281,MVACT,185,2,2
46281,BNS,106,3,3
46282,BNS,103,1,1
46283,BNS,316,1,1
46283,BNS,318,2,2
46284,BNS,305,1,1
46285,NDPS,22,1,1
46285,NDPS,29,2,2
46285,NDPS,27,3,3
46286,KPACT,96,1,1
46286,KPACT,92,2,2
46287,ARMS,25,1,1
46287,MMDR,21,2,2
46287,MMDR,4,3,3
46288,BNS,303,1,1
46288,BNS,324,2,2
46288,BNS,329,3,3
46288,BNS,310,4,4
46289,BNS,316,1,1
46289,BNS,318,2,2
46290,MVACT,185,1,1
46290,BNS,125,2,2
46290,BNS,281,3,3
46291,BNS,318,1,1
46291,BNS,316,2,2
46292,BNS,103,1,1
46293,NDPS,22,1,1
46293,NDPS,29,2,2
46293,NDPS,21,3,3
46293,NDPS,27,4,4
46294,BNS,281,1,1
46294,BNS,106,2,2
46294,BNS,125,3,3
46294,MVACT,184,4,4
46295,BNS,352,1,1
46295,SCST,3(1)(r),2,2
46295,BNS,115,3,3
46296,BNS,316,1,1
46296,BNS,318,2,2
46297,BNS,305,1,1
46297,BNS,310,2,2
46297,BNS,309,3,3
46297,BNS,324,4,4
46298,ITACT,66C,1,1
46298,ITACT,66D,2,2
46299,BNS,316,1,1
46299,BNS,318,2,2
46300,BNS,318,1,1
46300,BNS,316,2,2
46301,NDPS,21,1,1
46301,NDPS,27,2,2
46301,NDPS,20,3,3
46301,NDPS,29,4,4
46302,BNS,64,1,1
46302,BNS,74,2,2
46302,DPACT,3,3,3
46303,KPACT,92,1,1
46303,BNS,352,2,2
46304,POCSO,4,1,1
46304,POCSO,12,2,2
46305,BNS,318,1,1
46305,BNS,316,2,2
46306,NDPS,29,1,1
46307,BNS,331,1,1
46308,NDPS,20,1,1
46309,DPACT,3,1,1
46310,ITACT,66D,1,1
46311,KEXC,34,1,1
46311,KEXC,32,2,2
46312,BNS,109,1,1
46313,KPACT,96,1,1
46314,MVACT,184,1,1
46315,BNS,351,1,1
46316,BNS,137,1,1
46316,POCSO,6,2,2
46316,POCSO,4,3,3
46316,POCSO,8,4,4
46317,BNS,125,1,1
46317,MVACT,185,2,2
46318,NDPS,20,1,1
46319,BNS,329,1,1
46320,NDPS,29,1,1
46320,NDPS,22,2,2
46320,NDPS,21,3,3
46321,BNS,318,1,1
46321,ITACT,66C,2,2
46321,ITACT,66D,3,3
46321,ITACT,66,4,4
46322,BNS,191,1,1
46323,BNS,117,1,1
46323,BNS,352,2,2
46323,BNS,109,3,3
46324,BNS,117,1,1
46325,ITACT,66,1,1
46325,ITACT,66D,2,2
46326,ITACT,66C,1,1
46326,ITACT,66D,2,2
46326,BNS,318,3,3
46327,BNS,115,1,1
46328,ITACT,66D,1,1
46329,BNS,316,1,1
46329,BNS,318,2,2
46330,BNS,64,1,1
46330,BNS,79,2,2
46330,DPACT,3,3,3
46330,BNS,85,4,4
46331,MVACT,184,1,1
46332,KPACT,92,1,1
46332,KPACT,96,2,2
46332,BNS,190,3,3
46332,BNS,189,4,4
46333,BNS,318,1,1
46333,ITACT,66D,2,2
46333,ITACT,66,3,3
46334,NDPS,22,1,1
46334,NDPS,27,2,2
46334,NDPS,29,3,3
46334,NDPS,21,4,4
46335,BNS,324,1,1
46335,BNS,331,2,2
46336,ITACT,66D,1,1
46336,ITACT,66,2,2
46336,BNS,318,3,3
46336,ITACT,66C,4,4
46337,BNS,318,1,1
46337,ITACT,66D,2,2
46337,ITACT,66,3,3
46338,BNS,318,1,1
46338,ITACT,66D,2,2
46339,BNS,281,1,1
46339,MVACT,184,2,2
46340,BNS,316,1,1
46340,BNS,318,2,2
46341,BNS,318,1,1
46341,ITACT,66D,2,2
46342,BNS,310,1,1
46342,BNS,309,2,2
46343,BNS,189,1,1
46344,ITACT,66,1,1
46344,BNS,318,2,2
46344,ITACT,66D,3,3
46344,ITACT,66C,4,4
46345,SCST,3(1)(r),1,1
46345,BNS,352,2,2
46346,BNS,303,1,1
46346,BNS,324,2,2
46347,ITACT,66D,1,1
46347,ITACT,66,2,2
46347,BNS,318,3,3
46348,BNS,352,1,1
46348,BNS,351,2,2
46348,BNS,118,3,3
46349,BNS,309,1,1
46349,BNS,305,2,2
46349,BNS,310,3,3
46349,BNS,331,4,4
46350,POCSO,12,1,1
46350,BNS,137,2,2
46351,ITACT,66,1,1
46352,BNS,79,1,1
46352,DPACT,3,2,2
46353,BNS,318,1,1
46354,BNS,303,1,1
46354,BNS,324,2,2
46354,BNS,329,3,3
46354,BNS,309,4,4
46355,BNS,352,1,1
46355,BNS,103,2,2
46355,BNS,115,3,3
46356,BNS,125,1,1
46357,BNS,318,1,1
46358,ITACT,66,1,1
46358,ITACT,66C,2,2
46359,MVACT,184,1,1
46359,BNS,106,2,2
46360,BNS,115,1,1
46360,BNS,352,2,2
46360,SCST,3(1)(r),3,3
46361,ITACT,66C,1,1
46361,BNS,318,2,2
46361,ITACT,66,3,3
46361,ITACT,66D,4,4
46362,ITACT,66,1,1
46363,BNS,281,1,1
46363,BNS,125,2,2
46364,BNS,310,1,1
46364,BNS,303,2,2
46364,BNS,309,3,3
46364,BNS,305,4,4
46365,MVACT,184,1,1
46365,BNS,106,2,2
46366,ITACT,66D,1,1
46366,ITACT,66,2,2
46366,ITACT,66C,3,3
46367,ITACT,66D,1,1
46367,BNS,318,2,2
46368,BNS,281,1,1
46369,BNS,109,1,1
46369,BNS,351,2,2
46370,BNS,281,1,1
46370,MVACT,185,2,2
46370,BNS,125,3,3
46371,MVACT,185,1,1
46372,BNS,318,1,1
46372,ITACT,66,2,2
46373,BNS,329,1,1
46373,BNS,303,2,2
46373,BNS,305,3,3
46373,BNS,331,4,4
46374,BNS,318,1,1
46374,BNS,316,2,2
46375,ITACT,66,1,1
46375,ITACT,66C,2,2
46375,ITACT,66D,3,3
46375,BNS,318,4,4
46376,BNS,318,1,1
46376,ITACT,66D,2,2
46376,ITACT,66,3,3
46376,ITACT,66C,4,4
46377,MMDR,4,1,1
46377,MMDR,21,2,2
46378,BNS,79,1,1
46378,DPACT,4,2,2
46378,BNS,74,3,3
46379,BNS,352,1,1
46379,BNS,137,2,2
46380,ITACT,66C,1,1
46381,BNS,74,1,1
46381,BNS,85,2,2
46381,BNS,79,3,3
46382,BNS,281,1,1
46383,KEXC,32,1,1
46383,KEXC,34,2,2
46383,MMDR,4,3,3
46383,MMDR,21,4,4
46384,BNS,303,1,1
46384,BNS,309,2,2
46384,BNS,324,3,3
46384,BNS,331,4,4
46385,BNS,118,1,1
46386,BNS,137,1,1
46386,BNS,109,2,2
46387,MVACT,184,1,1
46387,BNS,125,2,2
46387,BNS,106,3,3
46388,BNS,125,1,1
46388,MVACT,185,2,2
46389,MVACT,185,1,1
46390,BNS,64,1,1
46390,BNS,79,2,2
46391,BNS,305,1,1
46391,BNS,331,2,2
46391,BNS,310,3,3
46392,BNS,309,1,1
46392,BNS,331,2,2
46393,KPACT,96,1,1
46393,BNS,352,2,2
46393,BNS,191,3,3
46394,BNS,64,1,1
46394,BNS,74,2,2
46395,BNS,316,1,1
46395,BNS,318,2,2
46396,MVACT,185,1,1
46397,ITACT,66,1,1
46398,BNS,309,1,1
46398,BNS,303,2,2
46399,BNS,106,1,1
46399,BNS,281,2,2
46400,NDPS,21,1,1
46400,NDPS,20,2,2
46401,KPACT,92,1,1
46401,BNS,191,2,2
46402,NDPS,22,1,1
46403,BNS,109,1,1
46404,BNS,352,1,1
46405,BNS,329,1,1
46406,KPACT,109,1,1
46406,BNS,329,2,2
46406,BNS,351,3,3
46407,DPACT,4,1,1
46407,BNS,64,2,2
46407,BNS,79,3,3
46408,BNS,316,1,1
46408,BNS,318,2,2
46409,BNS,309,1,1
46410,MVACT,185,1,1
46410,MVACT,184,2,2
46410,BNS,125,3,3
46411,BNS,318,1,1
46412,ITACT,66,1,1
46413,BNS,324,1,1
46413,BNS,329,2,2
46413,BNS,303,3,3
46414,BNS,310,1,1
46414,BNS,329,2,2
46415,MVACT,184,1,1
46415,MVACT,185,2,2
46415,BNS,125,3,3
46415,BNS,281,4,4
46416,BNS,316,1,1
46416,BNS,318,2,2
46417,BNS,79,1,1
46417,DPACT,4,2,2
46417,BNS,74,3,3
46418,BNS,310,1,1
46418,BNS,309,2,2
46419,BNS,329,1,1
46419,BNS,309,2,2
46420,BNS,79,1,1
46420,BNS,74,2,2
46421,ITACT,66,1,1
46421,ITACT,66C,2,2
46422,NDPS,22,1,1
46422,NDPS,29,2,2
46422,NDPS,20,3,3
46423,BNS,137,1,1
46424,KEXC,34,1,1
46424,MMDR,4,2,2
46424,ARMS,25,3,3
46424,MMDR,21,4,4
46425,MVACT,184,1,1
46425,BNS,281,2,2
46425,BNS,106,3,3
46425,MVACT,185,4,4
46426,DPACT,3,1,1
46427,BNS,352,1,1
46427,KPACT,96,2,2
46427,BNS,189,3,3
46427,BNS,191,4,4
46428,ITACT,66C,1,1
46428,ITACT,66D,2,2
46428,BNS,318,3,3
46429,BNS,324,1,1
46429,BNS,305,2,2
46429,BNS,303,3,3
46430,BNS,103,1,1
46430,BNS,115,2,2
46430,BNS,351,3,3
46431,BNS,309,1,1
46432,ITACT,66,1,1
46432,ITACT,66C,2,2
46433,BNS,106,1,1
46433,BNS,125,2,2
46434,ITACT,66C,1,1
46434,ITACT,66,2,2
46434,BNS,318,3,3
46435,MVACT,184,1,1
46436,BNS,281,1,1
46437,BNS,137,1,1
46437,BNS,103,2,2
46437,BNS,109,3,3
46437,BNS,352,4,4
46438,BNS,318,1,1
46438,ITACT,66C,2,2
46439,KPACT,96,1,1
46439,BNS,352,2,2
46439,BNS,189,3,3
46440,BNS,351,1,1
46440,BNS,117,2,2
46441,BNS,309,1,1
46441,BNS,303,2,2
46441,BNS,324,3,3
46442,ITACT,66D,1,1
46442,BNS,318,2,2
46442,ITACT,66,3,3
46443,ITACT,66D,1,1
46444,BNS,324,1,1
46444,BNS,329,2,2
46445,BNS,309,1,1
46446,BNS,305,1,1
46447,BNS,190,1,1
46448,BNS,125,1,1
46449,ITACT,66D,1,1
46449,ITACT,66C,2,2
46449,ITACT,66,3,3
46450,ITACT,66,1,1
46450,ITACT,66D,2,2
46450,BNS,318,3,3
46451,BNS,85,1,1
46451,BNS,64,2,2
46452,DPACT,4,1,1
46452,BNS,79,2,2
46453,ITACT,66C,1,1
46453,BNS,318,2,2
46453,ITACT,66D,3,3
46453,ITACT,66,4,4
46454,SCST,3(1)(s),1,1
46454,SCST,3(1)(r),2,2
46455,ITACT,66D,1,1
46455,BNS,318,2,2
46456,BNS,310,1,1
46456,BNS,303,2,2
46457,BNS,316,1,1
46457,BNS,318,2,2
46458,DPACT,4,1,1
46458,BNS,85,2,2
46459,BNS,106,1,1
46459,BNS,125,2,2
46459,MVACT,185,3,3
46460,BNS,324,1,1
46460,BNS,331,2,2
46461,ITACT,66C,1,1
46461,BNS,318,2,2
46462,BNS,118,1,1
46462,BNS,109,2,2
46463,BNS,74,1,1
46464,BNS,309,1,1
46464,BNS,331,2,2
46464,BNS,303,3,3
46464,BNS,310,4,4
46465,NDPS,21,1,1
46465,NDPS,20,2,2
46466,BNS,85,1,1
46466,BNS,74,2,2
46466,DPACT,3,3,3
46467,BNS,125,1,1
46467,MVACT,184,2,2
46468,BNS,79,1,1
46468,DPACT,4,2,2
46468,BNS,64,3,3
46468,BNS,74,4,4
46469,ITACT,66,1,1
46469,BNS,318,2,2
46470,BNS,316,1,1
46471,BNS,352,1,1
46471,KPACT,96,2,2
46471,BNS,189,3,3
46472,BNS,137,1,1
46472,POCSO,12,2,2
46472,POCSO,8,3,3
46473,BNS,329,1,1
46473,BNS,351,2,2
46474,BNS,316,1,1
46474,BNS,318,2,2
46475,BNS,324,1,1
46475,BNS,329,2,2
46475,BNS,331,3,3
46476,ITACT,66,1,1
46477,BNS,352,1,1
46477,BNS,103,2,2
46478,ITACT,66,1,1
46478,ITACT,66C,2,2
46479,BNS,329,1,1
46479,BNS,331,2,2
46479,BNS,305,3,3
46479,BNS,309,4,4
46480,ITACT,66,1,1
46480,ITACT,66C,2,2
46481,ITACT,66C,1,1
46481,ITACT,66D,2,2
46481,ITACT,66,3,3
46482,BNS,351,1,1
46482,KPACT,109,2,2
46483,BNS,351,1,1
46483,BNS,118,2,2
46483,BNS,137,3,3
46484,KEXC,34,1,1
46484,MMDR,21,2,2
46485,DPACT,3,1,1
46485,BNS,85,2,2
46486,BNS,316,1,1
46486,BNS,318,2,2
46487,ITACT,66,1,1
46488,ITACT,66C,1,1
46488,BNS,318,2,2
46489,BNS,316,1,1
46490,BNS,316,1,1
46490,BNS,318,2,2
46491,DPACT,4,1,1
46492,BNS,85,1,1
46492,BNS,79,2,2
46492,BNS,74,3,3
46493,BNS,316,1,1
46493,BNS,318,2,2
46494,BNS,303,1,1
46494,BNS,329,2,2
46494,BNS,331,3,3
46494,BNS,309,4,4
46495,ITACT,66C,1,1
46496,BNS,310,1,1
46496,BNS,331,2,2
46496,BNS,309,3,3
46496,BNS,324,4,4
46497,BNS,324,1,1
46497,BNS,303,2,2
46498,BNS,303,1,1
46499,BNS,303,1,1
46499,BNS,331,2,2
46499,BNS,329,3,3
46499,BNS,310,4,4
46500,BNS,316,1,1
46500,BNS,318,2,2
46501,BNS,352,1,1
46501,BNS,109,2,2
46502,BNS,305,1,1
46502,BNS,329,2,2
46502,BNS,331,3,3
46502,BNS,310,4,4
46503,BNS,351,1,1
46503,KPACT,109,2,2
46503,BNS,329,3,3
46504,BNS,115,1,1
46504,BNS,351,2,2
46504,BNS,103,3,3
46504,BNS,137,4,4
46505,BNS,303,1,1
46505,BNS,329,2,2
46505,BNS,309,3,3
46506,BNS,318,1,1
46506,BNS,316,2,2
46507,BNS,74,1,1
46507,DPACT,4,2,2
46507,BNS,64,3,3
46507,BNS,79,4,4
46508,NDPS,21,1,1
46508,NDPS,27,2,2
46509,BNS,115,1,1
46509,BNS,137,2,2
46509,BNS,351,3,3
46510,BNS,125,1,1
46510,BNS,106,2,2
46510,MVACT,184,3,3
46510,MVACT,185,4,4
46511,BNS,318,1,1
46511,ITACT,66,2,2
46511,ITACT,66C,3,3
46511,ITACT,66D,4,4
46512,BNS,318,1,1
