CSID,CaseMasterID,csdate,cstype,PolicePersonID
24492,35406,2024-08-19 20:46:47.414064,C,334
24493,35408,2024-06-14 10:19:20.145790,C,6806
24494,35409,2025-01-24 01:21:33.624311,A,264
24495,35410,2024-06-27 16:40:08.928406,A,7355
24496,35413,2024-09-13 15:14:00.208083,C,2572
24497,35414,2025-02-05 17:32:49.669090,C,1614
24498,35415,2025-01-22 16:04:02.157804,A,2039
24499,35416,2024-11-15 22:02:08.006955,A,6897
24500,35417,2024-07-27 23:58:43.528527,C,3658
24501,35420,2024-06-03 12:13:06.372210,C,216
24502,35421,2024-09-03 09:25:37.915971,A,7499
24503,35423,2024-07-17 00:39:09.181389,A,493
24504,35424,2024-09-19 09:35:51.309207,A,160
24505,35425,2024-05-14 13:37:41.779931,A,5116
24506,35426,2024-08-24 00:43:57.607880,B,5107
24507,35428,2024-12-29 14:29:36.607441,C,2666
24508,35429,2025-01-26 09:59:40.795084,A,4246
24509,35430,2024-07-30 05:19:29.072819,B,4765
24510,35432,2024-07-27 06:35:48.979774,A,4503
24511,35434,2024-10-29 03:13:44.761669,A,7846
24512,35436,2024-06-28 00:45:31.806413,C,1904
24513,35437,2025-02-03 12:16:44.805027,B,6866
24514,35438,2024-07-13 08:34:01.801029,B,1386
24515,35439,2024-06-13 15:08:17.355877,A,7826
24516,35440,2024-09-21 01:10:35.137330,C,8025
24517,35442,2024-08-11 07:37:33.136185,A,3410
24518,35443,2025-02-14 23:33:24.412550,A,7272
24519,35444,2024-07-08 09:20:54.214765,A,7667
24520,35445,2025-07-29 16:29:10.993770,C,2687
24521,35446,2024-04-18 13:27:30.933660,A,7025
24522,35448,2024-06-06 20:16:30.790727,A,6084
24523,35449,2025-01-17 01:07:39.482159,B,5530
24524,35450,2024-10-26 00:50:41.903724,A,6603
24525,35451,2024-05-24 17:02:18.317953,A,5747
24526,35452,2024-11-05 08:04:45.174394,B,5438
24527,35453,2024-10-09 00:04:33.950391,A,6101
24528,35454,2025-01-31 15:44:06.347308,C,6853
24529,35455,2024-07-15 17:49:55.634008,A,2131
24530,35456,2024-10-16 13:06:37.534060,A,1300
24531,35457,2024-09-18 18:39:38.987803,A,5813
24532,35459,2025-03-23 21:30:49.968844,A,1322
24533,35461,2025-02-16 20:47:45.406505,A,1674
24534,35462,2024-06-21 07:33:29.651504,C,4282
24535,35463,2024-11-21 16:44:44.753173,A,538
24536,35465,2024-11-19 11:11:19.068408,C,3710
24537,35466,2024-07-08 23:57:51.944535,C,8001
24538,35468,2024-12-27 00:35:04.567250,C,7323
24539,35469,2024-12-08 17:08:52.568914,A,7807
24540,35470,2024-07-16 02:58:06.100283,A,7561
24541,35471,2024-05-31 07:03:12.256775,C,5355
24542,35476,2025-05-24 01:20:22.600452,A,7698
24543,35477,2024-07-25 20:15:43.975959,A,6815
24544,35479,2024-06-16 18:10:18.613349,A,4227
24545,35480,2025-02-23 23:15:07.230288,A,5494
24546,35481,2025-03-03 23:15:01.124354,C,5517
24547,35483,2024-07-25 18:45:37.048905,A,5161
24548,35484,2024-03-06 22:11:36.233263,A,2006
24549,35486,2024-05-07 01:09:46.897469,A,5951
24550,35487,2024-10-10 07:39:56.922051,A,7209
24551,35488,2024-08-21 05:43:20.369815,C,5867
24552,35490,2024-09-02 06:14:28.233778,A,5915
24553,35492,2024-09-21 17:29:16.881749,A,6068
24554,35493,2024-12-13 04:34:14.784538,A,2068
24555,35494,2024-07-20 00:22:06.907389,A,7378
24556,35495,2024-11-24 18:26:01.669831,A,1956
24557,35496,2025-03-19 00:04:06.759421,A,5522
24558,35497,2024-04-05 17:18:09.065555,A,6448
24559,35498,2025-01-19 18:22:49.062565,A,2008
24560,35499,2024-05-30 00:56:01.920500,A,5071
24561,35500,2024-12-28 18:55:01.110472,C,2019
24562,35501,2024-03-27 17:27:01.107547,A,3145
24563,35502,2024-10-07 14:30:26.688651,A,6937
24564,35503,2024-04-24 18:23:14.681278,A,5212
24565,35505,2025-01-01 20:52:58.943616,C,7112
24566,35508,2024-04-18 02:48:47.451365,B,1330
24567,35509,2024-07-29 10:09:10.535011,B,3130
24568,35510,2025-01-29 10:31:55.921939,A,3657
24569,35511,2024-11-10 22:23:22.280689,C,1540
24570,35513,2025-04-06 12:35:37.721310,C,493
24571,35514,2024-05-25 08:09:17.405233,A,7358
24572,35515,2024-09-05 15:15:44.378442,C,6633
24573,35516,2024-05-01 01:08:58.129147,B,576
24574,35517,2024-04-21 18:24:21.822362,B,7564
24575,35519,2024-09-11 10:56:00.336452,A,4449
24576,35520,2024-07-27 03:34:49.505695,A,1332
24577,35522,2025-08-15 12:29:34.683006,A,3931
24578,35523,2024-09-28 11:12:12.342069,A,5822
24579,35524,2024-11-14 16:17:02.347689,A,648
24580,35525,2024-04-28 15:57:30.878910,C,6381
24581,35527,2024-09-28 22:49:47.904896,A,7452
24582,35529,2024-05-04 11:53:23.772907,A,801
24583,35530,2025-01-10 05:50:52.890129,A,6628
24584,35532,2024-04-02 11:35:04.007839,A,5668
24585,35534,2025-01-17 03:27:38.987055,A,7712
24586,35535,2025-01-23 18:17:57.937272,A,933
24587,35536,2024-02-25 18:54:33.710535,C,4701
24588,35537,2024-11-16 03:51:14.332998,B,2790
24589,35538,2024-10-20 08:33:14.679398,B,7238
24590,35542,2024-07-15 09:41:54.415162,A,3582
24591,35544,2024-05-03 17:13:21.995807,C,4349
24592,35546,2025-03-16 23:49:02.660203,A,8085
24593,35547,2024-07-30 11:28:06.996799,A,4201
24594,35548,2024-09-12 18:52:27.393903,A,6455
24595,35549,2024-10-12 20:28:57.683486,B,6412
24596,35550,2024-07-07 07:54:40.597604,A,293
24597,35553,2024-11-05 21:20:56.617677,B,6472
24598,35554,2024-09-01 21:30:17.233934,A,6312
24599,35555,2024-10-08 16:03:33.762598,A,3185
24600,35556,2024-08-10 06:54:54.572070,B,1659
24601,35557,2024-10-19 17:09:19.799635,A,7567
24602,35559,2024-10-29 02:07:12.105833,A,6988
24603,35560,2024-06-03 03:58:02.189948,C,1271
24604,35561,2024-11-28 21:10:35.410247,A,4895
24605,35563,2024-08-17 16:34:06.133979,A,5846
24606,35564,2024-04-26 06:07:37.497563,A,1316
24607,35565,2024-04-14 23:37:12.440756,A,6316
24608,35566,2024-10-17 18:30:09.964801,C,6357
24609,35567,2024-08-30 20:55:54.041495,A,7865
24610,35569,2024-04-04 13:35:10.965237,A,4684
24611,35570,2024-06-11 17:48:39.799390,B,1935
24612,35572,2024-09-27 15:15:13.174565,A,6355
24613,35575,2025-03-25 12:29:55.707264,A,5217
24614,35576,2024-10-27 07:14:24.679498,B,3652
24615,35577,2024-07-24 22:02:56.888960,A,7714
24616,35578,2025-04-06 22:43:42.683476,A,2031
24617,35580,2025-04-22 19:32:58.394408,A,6472
24618,35582,2024-07-03 02:21:57.194681,C,6711
24619,35583,2024-02-20 20:12:23.754913,A,6713
24620,35584,2024-12-26 18:03:41.563603,A,2979
24621,35585,2024-05-01 18:22:17.944104,A,2961
24622,35586,2024-09-14 10:45:32.088379,A,5426
24623,35587,2024-10-11 03:24:40.569708,A,6648
24624,35588,2025-02-17 13:12:17.852337,A,143
24625,35589,2024-08-16 05:18:21.521505,A,5418
24626,35590,2024-05-16 04:52:24.864251,A,5314
24627,35591,2025-02-03 00:17:31.948401,A,1242
24628,35592,2024-06-15 04:46:13.598780,A,2445
24629,35593,2024-10-27 19:41:44.250757,A,6867
24630,35595,2024-06-20 16:36:50.832123,B,6835
24631,35596,2025-01-31 16:50:23.543207,A,2591
24632,35597,2024-11-05 03:08:36.456280,A,6371
24633,35598,2024-08-23 04:40:13.491643,A,6627
24634,35599,2024-08-10 05:15:33.763178,A,5936
24635,35600,2024-03-15 07:38:46.556082,C,5111
24636,35601,2024-08-17 22:13:55.104500,B,7894
24637,35603,2024-02-20 17:05:57.882369,C,2645
24638,35604,2025-01-11 03:39:53.199768,C,1410
24639,35606,2024-09-08 00:45:23.355623,B,6251
24640,35607,2024-08-23 20:30:38.981660,A,5497
24641,35608,2024-09-05 10:23:18.558822,A,5108
24642,35609,2025-02-16 07:34:53.108114,C,5567
24643,35610,2024-07-24 16:57:54.376359,A,6448
24644,35611,2025-03-08 09:50:15.322835,C,7667
24645,35612,2024-10-28 06:20:11.687235,A,5093
24646,35613,2024-03-02 19:11:29.496625,A,1662
24647,35614,2025-01-15 10:00:34.090553,A,5313
24648,35615,2025-01-01 22:49:11.807453,C,6682
24649,35618,2024-11-05 00:59:56.837997,A,7533
24650,35620,2024-12-04 08:09:57.420386,A,5805
24651,35623,2024-07-09 21:44:39.752950,A,4031
24652,35626,2024-09-19 17:01:15.434833,C,7730
24653,35627,2025-05-22 07:10:09.655404,B,6317
24654,35628,2024-09-07 05:27:42.432665,A,1858
24655,35629,2025-04-05 09:42:02.843653,C,7275
24656,35632,2024-08-17 17:16:42.210753,B,309
24657,35633,2024-08-15 06:23:31.452886,A,5645
24658,35634,2024-09-21 03:17:41.004226,C,7539
24659,35635,2024-06-13 12:57:35.599886,C,2773
24660,35636,2025-04-03 22:36:09.917933,A,5301
24661,35637,2024-05-29 00:25:32.208706,A,6852
24662,35638,2024-04-25 10:39:27.190133,C,5588
24663,35639,2024-06-09 17:17:56.637965,A,2277
24664,35641,2024-09-13 09:54:50.861198,A,5345
24665,35647,2024-06-24 02:19:36.989547,A,1782
24666,35650,2024-06-11 09:10:14.130719,B,3318
24667,35651,2024-06-28 09:57:45.292563,A,6099
24668,35652,2025-01-24 19:18:36.220013,A,2914
24669,35654,2024-12-06 02:08:49.400045,C,2195
24670,35655,2024-03-22 09:59:07.599701,C,5843
24671,35657,2025-04-09 23:06:52.889002,A,3858
24672,35658,2025-02-05 19:00:48.559181,A,7269
24673,35660,2024-11-11 02:50:51.804343,C,6652
24674,35662,2025-02-12 12:57:42.689658,A,1581
24675,35667,2025-01-04 04:20:18.464363,A,6175
24676,35668,2024-06-25 14:46:41.860520,A,5307
24677,35670,2024-08-31 19:08:57.542821,A,3967
24678,35672,2024-09-19 20:44:31.316108,A,3795
24679,35673,2024-06-28 14:54:26.868481,C,5731
24680,35674,2025-01-15 15:12:42.460510,A,6573
24681,35675,2024-05-29 05:11:52.108481,C,6073
24682,35677,2024-12-17 06:54:11.429682,A,7831
24683,35678,2024-04-30 02:28:41.623694,A,7177
24684,35680,2025-01-17 01:01:16.640236,A,7489
24685,35681,2024-12-10 22:26:20.754197,A,6468
24686,35683,2024-10-05 11:16:42.552975,C,6828
24687,35684,2024-10-29 16:59:20.782463,A,8091
24688,35685,2024-07-10 18:08:13.625826,C,786
24689,35686,2024-06-24 01:32:45.479299,C,7212
24690,35687,2024-07-18 11:41:44.526288,B,6791
24691,35688,2024-12-05 13:09:35.030284,A,6830
24692,35689,2024-11-08 23:10:47.489712,A,339
24693,35691,2024-03-19 07:52:55.269651,C,4129
24694,35692,2025-02-13 07:06:28.143954,B,4690
24695,35694,2024-06-18 14:19:20.034674,A,2950
24696,35695,2024-06-01 09:20:53.258141,A,5276
24697,35696,2024-12-15 17:06:24.768954,A,7795
24698,35697,2024-12-07 17:18:17.132442,C,6925
24699,35698,2024-12-17 03:42:05.041668,C,7206
24700,35699,2025-02-18 17:10:52.558444,A,1765
24701,35700,2025-01-08 01:50:59.291723,A,5832
24702,35701,2024-07-24 03:09:06.002249,C,6439
24703,35702,2024-08-15 14:13:01.547212,A,1992
24704,35704,2025-02-03 05:34:36.391062,A,6009
24705,35706,2025-01-06 22:28:58.452192,B,6076
24706,35707,2024-09-25 09:53:32.454921,A,3229
24707,35708,2024-07-10 03:12:02.789325,A,6910
24708,35709,2024-07-01 23:44:20.344205,C,6900
24709,35710,2024-08-15 16:19:13.978945,A,6209
24710,35712,2024-07-02 06:06:12.734658,A,6543
24711,35713,2024-08-19 18:29:37.572816,C,3115
24712,35714,2024-12-02 09:01:35.931202,A,1336
24713,35716,2025-01-21 02:41:23.296894,B,2107
24714,35717,2024-11-21 21:05:53.342754,A,5325
24715,35719,2024-06-25 02:40:19.813636,A,5418
24716,35723,2024-03-31 19:53:19.851785,A,7260
24717,35724,2024-06-21 04:51:13.597954,B,5043
24718,35726,2024-03-14 06:50:30.534331,A,928
24719,35728,2024-11-02 01:04:14.704172,A,5053
24720,35730,2025-01-02 21:39:47.878024,A,4657
24721,35731,2024-12-09 06:03:40.954013,A,7238
24722,35732,2025-02-14 13:44:32.848416,A,3069
24723,35733,2024-11-15 09:10:35.398157,C,7012
24724,35735,2024-11-13 01:59:49.697634,C,4195
24725,35736,2024-09-05 09:48:01.804784,A,7905
24726,35737,2024-08-07 08:16:10.849008,C,5441
24727,35738,2024-07-11 04:48:29.398551,A,6364
24728,35739,2024-11-13 16:23:48.631077,A,4804
24729,35740,2024-11-29 12:16:24.409201,B,3460
24730,35741,2024-07-06 04:24:29.440204,A,5408
24731,35745,2024-07-11 22:34:13.512076,C,6281
24732,35746,2024-07-27 01:32:07.454010,C,748
24733,35748,2024-08-13 16:11:50.171048,C,5325
24734,35749,2024-05-05 01:26:00.523947,A,6738
24735,35752,2024-07-27 16:10:29.930049,B,5792
24736,35753,2024-11-30 11:58:30.336814,C,6258
24737,35754,2024-02-20 10:36:29.731990,A,745
24738,35755,2024-11-10 12:58:43.578287,A,4929
24739,35757,2025-01-25 04:00:12.855160,A,1353
24740,35758,2025-03-18 02:46:13.515647,A,1890
24741,35759,2024-06-17 19:10:22.629253,A,842
24742,35760,2024-07-25 20:31:25.783871,A,6836
24743,35761,2024-07-12 07:24:46.890515,B,6856
24744,35762,2024-11-26 08:32:40.923627,A,822
24745,35763,2024-08-24 20:35:57.031896,C,4512
24746,35764,2025-01-05 04:20:44.687654,A,5072
24747,35765,2024-05-20 06:29:41.299147,C,7764
24748,35766,2024-09-28 01:28:50.799855,C,6283
24749,35767,2024-05-04 16:38:37.209546,C,156
24750,35770,2024-07-14 08:23:00.741822,C,4320
24751,35771,2025-03-09 08:15:11.082349,A,2598
24752,35773,2024-11-25 20:49:22.423740,B,7365
24753,35776,2024-12-18 06:15:33.083130,A,6791
24754,35778,2024-12-24 18:16:12.432725,A,7778
24755,35779,2025-05-01 05:32:56.022028,C,7713
24756,35781,2024-12-22 22:13:28.814866,A,6623
24757,35782,2024-12-23 13:37:26.138867,B,5989
24758,35785,2024-10-21 23:13:52.756027,A,5978
24759,35787,2024-12-25 10:40:27.524265,A,2065
24760,35788,2024-04-10 17:11:11.912174,A,6234
24761,35789,2024-02-08 22:53:41.838065,C,3367
24762,35790,2024-10-09 22:39:15.625392,A,7484
24763,35791,2024-09-07 07:34:20.721551,C,7574
24764,35792,2024-05-31 02:36:25.557741,A,1688
24765,35793,2024-02-29 06:08:42.351272,A,646
24766,35794,2024-05-17 00:52:46.252091,C,5607
24767,35796,2024-09-21 17:15:15.589220,B,703
24768,35797,2025-02-28 10:24:07.712295,B,400
24769,35798,2024-11-22 07:08:34.288587,B,3232
24770,35803,2024-12-04 18:05:42.612905,C,1455
24771,35804,2024-05-10 17:06:27.704253,C,5910
24772,35805,2025-03-10 05:17:28.341184,B,7867
24773,35806,2024-03-31 18:52:06.674727,A,5546
24774,35807,2024-07-08 16:48:19.862541,C,6296
24775,35808,2024-07-19 09:08:29.305941,A,2288
24776,35809,2024-09-22 12:46:06.418302,A,563
24777,35812,2024-12-05 08:53:39.020629,A,6260
24778,35813,2025-01-03 18:25:48.733371,A,2301
24779,35815,2024-07-05 19:24:34.626454,A,6282
24780,35817,2024-10-31 03:53:13.440818,A,7910
24781,35818,2024-10-24 13:03:42.186132,B,6472
24782,35822,2024-09-10 14:58:09.649509,A,1333
24783,35824,2024-06-30 20:13:16.840551,A,7356
24784,35825,2024-08-14 07:32:50.837416,C,4261
24785,35826,2024-09-01 02:07:24.260319,A,5768
24786,35828,2024-08-02 23:37:32.760347,A,4052
24787,35830,2024-06-01 17:55:52.973047,A,2698
24788,35831,2025-07-07 17:41:12.755367,B,2133
24789,35833,2024-11-09 19:47:52.906897,A,3683
24790,35834,2024-10-07 04:04:44.276163,B,6057
24791,35836,2024-07-13 19:26:18.667406,A,7556
24792,35837,2024-08-19 22:12:36.534364,A,5549
24793,35840,2024-10-21 18:57:03.306317,A,6759
24794,35841,2024-12-31 07:40:09.164706,A,6294
24795,35842,2024-12-06 00:49:43.827461,A,2048
24796,35843,2024-07-23 14:05:22.516046,B,6839
24797,35844,2025-02-14 11:08:12.516109,C,2498
24798,35847,2024-05-13 11:04:05.591983,A,6552
24799,35848,2025-05-16 11:16:29.365327,A,6321
24800,35849,2024-11-06 03:22:11.491336,A,7839
24801,35850,2024-05-11 13:46:51.978580,A,6091
24802,35851,2024-06-20 11:44:10.394478,A,1462
24803,35854,2024-07-27 18:10:03.076721,C,5048
24804,35855,2024-06-28 04:13:53.892682,B,4592
24805,35857,2024-07-01 20:06:32.480047,A,5755
24806,35859,2025-02-17 04:35:55.686245,A,2909
24807,35860,2025-03-01 23:33:44.869820,B,5517
24808,35861,2024-04-13 07:26:43.681058,C,7244
24809,35864,2024-12-22 02:17:43.991098,A,5838
24810,35865,2024-03-11 13:41:05.462414,C,3567
24811,35866,2024-06-16 00:15:23.317223,A,6741
24812,35867,2024-06-18 09:36:49.772705,C,7222
24813,35871,2024-12-21 08:19:59.845322,C,3693
24814,35872,2025-03-18 14:53:42.205506,A,6996
24815,35873,2024-11-11 08:10:23.201516,A,2124
24816,35874,2024-02-25 03:07:19.169276,A,8055
24817,35875,2024-06-30 20:16:52.515935,A,6495
24818,35876,2024-10-09 16:29:51.711472,C,7982
24819,35878,2024-07-09 09:28:24.175414,C,3683
24820,35879,2024-09-12 03:40:58.201565,B,5725
24821,35880,2024-10-04 14:33:21.830953,B,5338
24822,35881,2024-12-18 19:27:54.082906,A,7990
24823,35886,2024-07-29 13:30:41.174925,C,7327
24824,35888,2024-08-04 12:15:07.806217,A,4074
24825,35889,2024-01-30 02:40:46.123759,C,1400
24826,35890,2024-12-04 06:04:06.734069,C,1680
24827,35891,2024-06-14 11:37:40.684298,C,5159
24828,35894,2024-12-10 21:03:22.560776,A,1176
24829,35896,2025-03-31 20:33:33.707701,C,1592
24830,35897,2025-01-10 10:51:33.296196,A,950
24831,35898,2024-10-14 22:44:36.566145,B,4719
24832,35899,2024-05-19 05:59:13.531226,C,4760
24833,35900,2024-06-16 10:53:08.656016,A,2307
24834,35902,2024-05-03 11:02:51.208682,A,6231
24835,35905,2024-11-30 10:01:39.574349,A,3768
24836,35906,2024-10-04 03:26:53.240584,B,5163
24837,35908,2024-10-29 20:42:22.464963,A,7878
24838,35910,2024-06-01 18:48:27.650477,A,8052
24839,35911,2024-12-02 14:04:19.969737,A,3819
24840,35912,2024-12-01 16:10:50.128847,C,4616
24841,35915,2024-04-01 23:10:17.191827,A,5512
24842,35918,2024-05-20 14:29:07.173886,A,6335
24843,35919,2024-09-25 03:41:21.477351,B,6246
24844,35920,2025-01-15 10:40:07.050715,C,7527
24845,35921,2024-10-30 15:36:43.819936,C,6286
24846,35923,2025-02-11 04:49:28.727725,A,1894
24847,35925,2024-03-02 14:33:19.737565,C,2303
24848,35926,2024-10-16 02:01:43.514538,A,7928
24849,35927,2024-09-11 21:50:19.063795,A,4351
24850,35928,2024-02-24 05:23:03.442844,B,2114
24851,35931,2025-04-06 00:19:47.942978,A,7012
24852,35932,2024-11-03 05:12:04.749628,B,5719
24853,35934,2024-07-15 03:38:52.484008,C,7748
24854,35935,2024-09-08 11:54:55.027984,A,6413
24855,35937,2024-07-07 09:12:53.606922,C,5671
24856,35938,2024-06-24 18:42:53.394833,A,6395
24857,35939,2024-06-27 01:23:54.494426,A,6325
24858,35940,2024-11-16 07:55:20.677419,A,7910
24859,35942,2024-05-25 13:23:25.758442,A,7371
24860,35944,2024-11-25 17:10:12.898769,A,6430
24861,35945,2024-09-10 11:28:53.391053,A,2787
24862,35948,2024-03-31 16:16:37.329267,C,5132
24863,35950,2025-01-30 04:44:46.179969,C,5084
24864,35951,2024-10-01 20:52:46.167196,A,5561
24865,35952,2024-11-27 18:00:51.234307,B,1351
24866,35953,2024-11-15 05:45:53.185816,B,5984
24867,35954,2025-03-24 16:42:41.518224,A,587
24868,35956,2024-09-25 17:17:36.396954,C,1539
24869,35958,2024-08-04 16:41:04.779045,A,7575
24870,35959,2024-12-04 20:59:53.494459,A,63
24871,35960,2024-07-13 06:10:43.933662,A,6759
24872,35961,2025-12-14 10:23:24.970583,A,4456
24873,35962,2024-04-26 09:22:10.387247,A,5511
24874,35963,2024-07-18 04:36:09.287258,A,5324
24875,35964,2024-06-06 20:37:48.991432,A,5791
24876,35968,2025-04-17 09:10:07.536342,A,6590
24877,35970,2024-07-18 22:38:32.381845,A,1803
24878,35971,2024-12-25 08:44:03.796328,A,2342
24879,35972,2024-08-31 03:06:18.033426,B,2830
24880,35974,2024-04-01 16:16:12.391975,A,5083
24881,35976,2024-09-25 17:06:44.715170,A,456
24882,35977,2024-12-22 00:03:44.972532,A,407
24883,35978,2025-01-20 06:56:27.051691,A,6717
24884,35979,2024-10-12 12:24:56.007621,B,8010
24885,35981,2025-01-22 21:02:49.714456,A,7267
24886,35982,2024-08-03 01:29:27.052269,A,57
24887,35983,2025-01-10 17:32:06.340610,C,1732
24888,35984,2025-02-04 13:36:09.892419,A,6499
24889,35985,2024-12-24 16:12:55.513269,A,7353
24890,35986,2024-06-21 21:18:36.271770,C,6452
24891,35988,2024-09-24 22:07:31.714020,A,5063
24892,35989,2025-04-03 04:37:56.357633,A,2088
24893,35990,2024-07-14 23:15:55.188695,A,3923
24894,35991,2025-05-26 01:37:13.866853,B,6598
24895,35992,2024-08-31 14:46:25.004434,A,5834
24896,35993,2024-08-05 20:02:00.123826,A,6982
24897,35994,2024-04-14 10:54:34.032489,C,7995
24898,35995,2024-11-12 21:10:47.978124,C,2882
24899,35996,2024-10-11 20:39:51.617708,A,4878
24900,35997,2024-09-03 17:31:54.701401,A,5626
24901,35998,2024-06-25 02:05:46.745400,C,7758
24902,35999,2024-09-17 21:35:31.075028,C,7793
24903,36000,2024-10-28 12:04:04.057639,C,88
24904,36001,2025-02-14 10:17:03.105426,A,7447
24905,36002,2024-04-07 17:54:32.135488,B,2519
24906,36004,2025-01-07 11:13:13.522713,B,1554
24907,36005,2025-02-05 19:34:05.068717,C,1945
24908,36007,2025-02-06 18:10:37.917217,A,7183
24909,36009,2024-10-17 05:44:01.402443,A,7202
24910,36010,2024-06-03 18:43:48.977083,C,547
24911,36011,2024-08-29 18:22:37.812877,A,3410
24912,36012,2024-07-25 11:36:26.437682,A,2775
24913,36014,2024-06-15 05:47:19.821143,A,1585
24914,36015,2024-05-29 12:38:51.792430,C,6065
24915,36017,2024-03-31 11:04:34.221097,A,7161
24916,36018,2025-01-23 08:20:13.858179,A,733
24917,36020,2024-07-31 12:30:58.064464,A,4066
24918,36021,2025-06-12 21:26:31.281894,A,5190
24919,36022,2024-05-13 03:53:08.746299,A,6898
24920,36023,2025-04-07 00:06:02.964396,A,825
24921,36026,2024-03-11 00:38:43.393707,A,1849
24922,36027,2024-12-12 04:33:30.658584,C,1466
24923,36028,2024-04-23 03:18:25.602028,A,6165
24924,36029,2024-09-08 07:32:28.476303,A,5820
24925,36030,2024-05-07 16:13:43.463394,A,2307
24926,36031,2025-01-08 01:00:15.905564,A,7412
24927,36032,2025-01-31 14:39:50.201571,A,6475
24928,36033,2024-04-08 12:31:01.800729,C,2877
24929,36035,2024-04-09 06:00:39.779696,A,2799
24930,36037,2024-08-12 04:52:49.389494,C,6051
24931,36038,2025-02-05 04:57:17.338666,C,7370
24932,36040,2025-02-08 09:30:33.045000,A,3738
24933,36041,2024-09-09 00:09:12.519343,C,6254
24934,36042,2025-11-23 15:55:10.020742,A,4117
24935,36043,2024-08-19 18:00:04.707769,A,7698
24936,36044,2024-08-28 17:13:12.316627,A,1875
24937,36045,2024-10-01 20:38:15.913089,A,1834
24938,36048,2025-02-21 21:39:53.496184,A,713
24939,36050,2024-10-31 03:10:19.498623,C,698
24940,36052,2024-09-28 15:13:22.582331,B,8104
24941,36053,2024-12-25 15:29:57.106651,A,6472
24942,36054,2024-04-03 04:43:45.894986,A,5311
24943,36055,2024-12-20 14:15:54.142431,A,3978
24944,36056,2024-05-20 03:45:45.630492,A,6368
24945,36057,2024-05-20 05:33:11.699290,C,1750
24946,36060,2024-08-21 11:34:49.211487,C,6585
24947,36061,2024-09-22 21:46:31.794281,A,6185
24948,36062,2024-11-06 20:02:12.709346,A,6040
24949,36064,2024-11-30 22:22:06.746840,C,7203
24950,36065,2024-10-31 13:00:16.094593,B,5615
24951,36066,2024-02-25 17:09:35.650631,A,2659
24952,36067,2024-09-13 18:39:00.417189,C,198
24953,36069,2025-06-14 19:49:36.609554,A,7068
24954,36070,2025-04-03 04:24:56.583576,A,6764
24955,36071,2024-03-27 05:31:29.215005,A,7763
24956,36073,2025-01-11 12:04:54.474674,A,6209
24957,36074,2024-06-04 11:27:33.766786,A,4423
24958,36075,2024-12-09 05:40:52.293703,A,5004
24959,36077,2025-02-12 07:20:15.544169,A,6179
24960,36079,2024-10-28 11:08:44.182054,C,7424
24961,36081,2024-04-27 09:38:38.445788,A,835
24962,36082,2024-11-18 12:01:26.656048,A,914
24963,36083,2025-01-10 17:56:16.484211,C,8019
24964,36085,2024-11-19 01:06:28.985329,C,6399
24965,36087,2025-01-01 05:03:49.224052,A,7918
24966,36088,2024-10-25 18:51:08.966094,A,4777
24967,36089,2024-06-11 08:59:03.690648,B,8047
24968,36091,2025-04-06 10:49:58.292588,A,5322
24969,36093,2024-10-04 21:40:08.699130,C,3022
24970,36094,2024-08-07 08:53:18.481180,C,7659
24971,36095,2024-10-11 07:23:17.183545,A,6821
24972,36096,2024-10-06 08:14:14.713521,A,7103
24973,36097,2024-07-19 02:18:27.934303,B,7969
24974,36098,2024-12-29 23:04:42.238343,B,7553
24975,36099,2025-03-14 18:10:52.886347,A,6179
24976,36101,2024-05-01 08:18:40.426973,A,846
24977,36102,2024-06-22 22:56:45.985686,B,2171
24978,36103,2024-09-07 21:22:19.012655,A,717
24979,36104,2024-08-24 11:05:02.980434,A,257
24980,36107,2025-01-16 21:08:49.042727,A,2069
24981,36108,2024-10-27 01:45:56.207975,A,7603
24982,36109,2024-09-24 15:30:10.435770,A,1013
24983,36110,2025-05-07 08:17:31.455405,A,6297
24984,36111,2024-06-18 06:33:35.100646,A,9
24985,36112,2024-12-05 10:32:17.337718,A,4867
24986,36113,2024-10-11 04:33:42.081585,C,1846
24987,36114,2025-01-25 21:38:07.532535,A,516
24988,36116,2025-02-01 05:35:38.992489,A,5782
24989,36117,2024-11-12 17:12:17.290631,C,8020
24990,36120,2024-05-31 16:11:54.519015,A,7128
24991,36123,2025-04-15 19:37:34.506440,A,6595
24992,36124,2025-01-13 18:27:19.183333,A,928
24993,36126,2025-01-08 06:23:33.492869,A,5712
24994,36127,2024-02-13 16:21:36.757504,A,8090
24995,36128,2025-02-26 20:24:10.453440,A,7881
24996,36132,2024-03-16 10:05:48.116757,A,6650
24997,36133,2024-03-06 02:43:57.996649,A,544
24998,36134,2024-11-11 15:15:48.678001,A,6111
24999,36136,2024-04-07 01:46:59.714067,A,6515
25000,36140,2024-12-27 07:56:50.920615,A,4397
25001,36141,2024-04-18 22:34:39.805399,A,5897
25002,36142,2024-08-02 00:31:29.543274,B,6896
25003,36146,2025-01-16 21:48:47.534129,C,7712
25004,36149,2024-10-27 15:21:46.879847,A,8004
25005,36150,2024-06-30 11:52:00.940906,A,6690
25006,36151,2024-10-22 02:52:40.660143,A,6418
25007,36153,2024-05-01 16:26:40.669356,A,7526
25008,36154,2024-12-06 22:52:01.750352,A,3280
25009,36156,2024-07-09 21:57:51.953762,A,6456
25010,36158,2024-08-18 12:40:08.699054,A,4360
