CaseMasterID,OccuranceFromDate,OccuranceToDate,latitude,longitude
41794,2025-05-27 15:05:30.274624,2025-05-27 23:18:28.481240,13.332684,77.819416
41795,2025-07-05 15:53:46.640360,,15.354944,75.229229
41796,2025-09-03 12:46:55.978055,2025-09-03 15:35:30.916088,13.383518,77.018417
41797,2025-03-05 11:54:45.696131,2025-03-05 13:54:45.696131,13.096251,77.619407
41798,2025-09-22 09:44:31.539768,2025-09-22 12:09:31.549940,12.983097,77.477053
41799,2025-05-13 04:42:09.550984,2025-05-13 06:29:44.943092,13.329526,77.041411
41800,2025-04-17 16:02:05.502978,2025-04-17 16:14:27.654161,16.254764,77.460242
41801,2025-10-20 06:47:32.633220,2025-10-20 08:32:15.742402,,
41802,2025-05-18 08:14:46.904158,2025-05-18 10:14:46.904158,,
41803,2025-12-21 17:55:50.012947,2025-12-21 18:25:26.462039,13.013464,76.144409
41804,2025-05-16 03:01:53.871271,,12.767972,77.460253
41805,2025-03-02 00:04:16.375262,2025-03-02 01:53:39.691203,13.051446,77.482853
41806,2025-12-21 21:39:46.503130,,15.710222,74.283821
41807,2025-06-17 08:15:14.823814,2025-06-17 09:16:48.024468,12.42792,76.676112
41808,2025-10-04 07:56:42.449822,2025-10-04 09:32:38.262273,12.913629,77.61887
41809,2025-04-08 15:06:33.394463,,14.851348,75.382983
41810,2025-06-06 19:26:18.729110,2025-06-06 19:27:47.272611,14.512392,75.755489
41811,2025-02-03 17:12:37.749462,2025-02-03 19:57:17.964475,,
41812,2025-04-30 09:23:35.059744,2025-04-30 10:35:11.865190,12.312479,76.718597
41813,2025-03-29 12:02:14.759115,2025-03-29 17:05:50.497820,16.087396,75.805779
41814,2025-05-16 07:25:41.551763,,12.96696,77.574316
41815,2025-12-22 11:17:48.229359,2025-12-22 12:32:29.391669,12.881166,77.665468
41816,2025-05-05 19:17:20.485306,2025-05-05 22:21:16.651601,13.336195,77.035901
41817,2025-08-19 15:30:08.304471,2025-08-19 16:19:34.241054,12.229972,76.531856
41818,2025-02-02 08:51:54.599170,2025-02-02 09:24:41.350892,12.115885,76.527562
41819,2025-04-12 11:52:10.784372,2025-04-12 14:11:56.657339,13.452961,75.764134
41820,2025-08-21 04:05:08.785199,,,
41821,2025-03-10 08:39:36.221187,,,
41822,2025-06-23 08:38:07.168061,2025-06-23 10:53:32.766743,12.909051,74.834373
41823,2025-09-11 01:03:36.732978,2025-09-11 01:59:22.650119,12.858968,77.554667
41824,2025-04-28 03:13:50.680300,,14.381385,75.871276
41825,2025-08-09 00:07:21.229804,,12.473047,76.786136
41826,2025-01-05 09:41:44.558025,2025-01-05 11:06:01.799195,12.954893,77.580164
41827,2025-10-08 11:59:02.969148,,12.820642,77.626714
41828,2025-05-20 01:37:36.455566,,12.898844,77.448378
41829,2025-06-14 11:39:23.086698,2025-06-14 12:01:16.026666,14.630007,75.314186
41830,2025-05-18 05:59:30.583911,2025-05-18 07:53:53.007071,13.942744,75.670276
41831,2025-08-18 18:04:39.955820,2025-08-18 20:06:58.368463,15.8306,74.42689
41832,2025-09-13 13:59:04.089209,2025-09-13 15:59:04.089209,,
41833,2025-08-07 21:47:54.531117,2025-08-07 22:30:19.975589,16.677962,75.750162
41834,2025-08-20 04:28:10.387456,2025-08-20 06:08:46.090147,,
41835,2025-04-05 14:22:51.815489,,13.568081,77.656743
41836,2025-05-23 11:29:27.668087,2025-05-23 12:04:21.656890,,
41837,2025-09-13 10:59:38.516236,2025-09-13 12:04:53.894592,14.319335,75.844152
41838,2025-07-13 07:48:44.967049,2025-07-13 10:07:36.810707,13.136898,78.233801
41839,2025-05-24 09:15:26.311255,2025-05-24 09:51:43.898994,16.180713,75.741157
41840,2025-11-03 08:02:30.746017,2025-11-03 10:02:30.746017,15.188704,76.60454
41841,2025-02-18 14:55:50.480262,,,
41842,2025-07-30 07:00:48.635915,2025-07-30 08:12:39.600756,15.23109,75.615573
41843,2025-05-20 08:42:01.293946,2025-05-20 10:42:01.293946,15.560075,75.145296
41844,2025-02-26 12:55:32.287795,,12.890449,75.974002
41845,2025-12-05 14:43:41.790149,2025-12-05 16:03:42.009575,13.055885,76.320151
41846,2025-01-31 19:12:07.505681,,,
41847,2025-09-04 08:15:19.615068,2025-09-04 08:43:56.001241,13.051063,77.594339
41848,2025-03-29 05:32:10.108161,2025-03-29 06:59:54.656644,12.321067,76.543312
41849,2025-11-04 12:35:16.605821,2025-11-04 13:40:10.058187,12.891636,77.541552
41850,2025-06-22 04:41:28.510070,2025-06-22 05:19:11.943859,12.202432,76.505355
41851,2025-12-04 01:17:23.379858,2025-12-04 06:30:06.828606,14.620194,75.806962
41852,2025-06-14 10:21:49.073097,2025-06-14 10:25:08.890333,,
41853,2025-10-10 11:21:45.463887,,12.803889,74.663687
41854,2025-02-15 15:36:23.807824,2025-02-15 16:20:38.815934,13.484009,74.730646
41855,2025-04-15 11:45:48.169776,2025-04-15 11:54:53.841599,13.109668,77.567913
41856,2025-05-01 10:57:47.566435,2025-05-01 11:22:11.237376,12.840676,77.556384
41857,2025-10-01 15:12:36.912289,2025-10-01 16:48:48.803624,12.84694,74.999943
41858,2025-09-03 11:51:09.792783,,15.78973,74.558728
41859,2025-01-26 10:29:42.463256,2025-01-26 15:32:26.265383,,
41860,2025-11-21 02:46:42.672024,2025-11-21 06:14:20.189243,13.018585,77.563524
41861,2025-06-03 05:17:31.298115,,15.79225,74.634803
41862,2025-12-16 10:19:09.127490,2025-12-16 12:40:31.145816,13.471843,77.770877
41863,2025-06-28 19:29:40.994281,2025-06-28 20:01:13.732024,,
41864,2025-03-22 14:07:43.552218,2025-03-22 16:07:43.552218,13.075386,77.557149
41865,2025-08-14 08:26:39.683408,,12.783419,77.703993
41866,2025-12-22 12:27:47.776551,2025-12-22 12:59:13.831904,,
41867,2025-11-14 01:45:07.063358,2025-11-14 03:28:16.319133,,
41868,2025-07-12 18:17:12.105900,2025-07-12 18:34:07.151670,15.396935,75.487107
41869,2025-05-01 08:06:52.312796,2025-05-01 12:48:56.624026,12.915248,77.658419
41870,2025-02-27 11:42:37.347040,2025-02-27 15:08:37.622977,,
41871,2025-12-18 01:44:24.240690,2025-12-18 05:22:40.177917,13.162453,76.125866
41872,2025-03-01 08:34:07.525237,2025-03-01 08:36:33.706421,14.503222,75.960856
41873,2025-11-14 10:32:21.112357,2025-11-14 12:32:21.112357,12.779589,77.736406
41874,2025-12-22 17:11:24.601691,2025-12-22 17:29:43.776079,15.296961,76.267815
41875,2025-10-20 01:52:57.008459,2025-10-20 05:55:28.077211,15.207372,77.02058
41876,2025-03-31 00:54:01.179765,2025-03-31 01:23:00.379447,17.384693,76.79193
41877,2025-01-25 04:15:41.777994,,,
41878,2025-10-20 05:59:05.688275,,13.375987,76.924092
41879,2025-07-20 06:41:46.774549,2025-07-20 08:05:39.496932,12.964995,77.464398
41880,2025-10-11 09:42:47.026206,2025-10-11 15:18:17.786430,,
41881,2025-04-07 04:02:48.256887,2025-04-07 05:30:40.920292,16.753129,77.172498
41882,2025-07-20 15:20:00.822176,2025-07-20 17:20:00.822176,16.351315,77.422433
41883,2025-10-21 06:28:02.380541,2025-10-21 08:28:02.380541,12.954235,77.553216
41884,2025-12-10 16:00:42.941746,2025-12-10 18:00:42.941746,,
41885,2025-03-03 22:47:09.125631,2025-03-04 04:01:37.563926,13.288446,75.696634
41886,2025-11-22 18:18:28.710341,2025-11-22 18:25:03.758480,,
41887,2025-08-31 03:02:22.018236,2025-08-31 03:59:16.826085,,
41888,2025-06-10 06:06:12.775472,2025-06-10 08:06:12.775472,,
41889,2025-07-05 05:44:49.631970,2025-07-05 07:44:49.631970,12.98783,76.055387
41890,2025-12-19 12:52:25.662937,2025-12-19 14:52:25.662937,12.875263,77.663557
41891,2025-08-12 05:31:39.635064,,17.330476,76.734098
41892,2025-04-30 06:56:17.645374,2025-04-30 08:40:49.797877,12.959135,75.244746
41893,2025-11-22 09:33:12.077660,2025-11-22 10:51:03.355143,12.923442,77.622764
41894,2025-07-14 04:39:02.531276,,12.838852,77.632718
41895,2025-11-14 08:48:16.509055,2025-11-14 10:48:16.509055,12.910112,77.275749
41896,2025-07-15 17:53:30.754159,2025-07-15 18:11:09.181756,11.969985,76.899259
41897,2025-03-24 10:42:13.146227,2025-03-24 12:36:30.556719,,
41898,2025-06-20 16:31:56.660808,2025-06-20 18:31:56.660808,,
41899,2025-08-19 02:59:38.708931,2025-08-19 06:39:23.995116,12.897877,77.631107
41900,2025-09-18 15:21:42.231045,2025-09-18 15:40:04.127169,12.815759,77.679395
41901,2025-10-16 09:59:56.682229,2025-10-16 11:04:38.384972,17.333853,76.666478
41902,2025-07-04 03:45:33.353739,2025-07-04 04:03:52.957358,12.488705,76.604829
41903,2025-12-28 03:15:48.368438,2025-12-28 03:35:49.238603,,
41904,2025-05-07 07:49:33.161074,,14.944873,75.537574
41905,2025-03-27 20:39:12.358058,2025-03-27 21:00:44.891083,15.912152,74.630944
41906,2025-10-01 21:29:00.703376,2025-10-02 02:55:04.178830,13.217888,75.642805
41907,2025-04-27 13:49:51.984216,2025-04-27 15:34:27.491304,11.850678,76.860934
41908,2025-02-22 12:45:41.178406,2025-02-22 17:48:33.702577,13.086989,77.697956
41909,2025-02-16 00:23:05.498366,,12.465941,76.958711
41910,2025-02-14 04:59:46.392991,2025-02-14 09:19:28.662643,,
41911,2025-07-28 15:19:16.010648,2025-07-28 18:18:30.720410,15.009248,76.86021
41912,2025-11-04 15:44:44.821156,,,
41913,2025-01-20 08:27:26.542687,,,
41914,2025-05-23 18:42:07.132374,,16.25012,77.414572
41915,2025-09-10 11:21:32.146338,2025-09-10 13:05:30.539301,12.336144,76.605058
41916,2025-10-20 04:10:34.886437,2025-10-20 05:36:40.206396,12.987255,76.041053
41917,2025-07-01 12:14:46.150117,2025-07-01 12:33:54.256067,13.194237,77.629711
41918,2025-06-04 17:37:08.012561,,,
41919,2025-02-08 08:22:38.079019,,,
41920,2025-08-22 07:33:09.846749,2025-08-22 09:07:13.283152,14.141061,76.323809
41921,2025-12-11 11:07:24.083465,2025-12-11 13:14:24.683987,15.243549,76.460043
41922,2025-01-22 06:48:15.190547,2025-01-22 07:24:45.457352,13.061982,77.715264
41923,2025-08-04 00:08:18.098452,2025-08-04 01:22:08.232785,,
41924,2025-06-26 15:45:38.284386,2025-06-26 15:52:31.240080,16.778658,77.194467
41925,2025-11-30 12:55:32.564481,2025-11-30 13:48:39.821483,,
41926,2025-04-22 11:05:11.106242,2025-04-22 11:49:06.212428,13.09914,77.571438
41927,2025-10-17 03:30:45.784539,,12.931348,77.554727
41928,2025-12-04 09:52:22.078489,2025-12-04 10:21:42.610796,15.300293,76.495112
41929,2025-05-10 09:21:03.893725,2025-05-10 12:18:01.173868,14.416726,75.809777
41930,2025-09-16 04:30:05.299417,2025-09-16 06:16:06.874859,12.919998,77.627803
41931,2025-10-08 12:23:21.038272,2025-10-08 14:17:13.407781,,
41932,2025-01-14 14:24:49.664544,2025-01-14 14:37:41.027814,12.883376,77.637941
41933,2025-07-05 06:29:31.549470,2025-07-05 08:29:31.549470,,
41934,2025-08-21 23:07:34.036411,2025-08-21 23:58:09.543575,12.351721,76.839258
41935,2025-05-06 07:54:32.622028,2025-05-06 16:57:56.516457,15.337716,76.139457
41936,2025-05-11 08:04:27.597588,,12.179957,76.569422
41937,2025-03-18 12:54:41.471479,2025-03-18 13:54:57.505354,13.958593,75.646189
41938,2025-12-13 01:20:27.448470,2025-12-13 01:54:28.763925,,
41939,2025-10-13 11:03:01.126007,2025-10-13 12:56:51.887411,,
41940,2025-04-08 17:47:28.449616,2025-04-08 18:24:24.689681,14.911367,75.331091
41941,2025-02-21 13:56:21.128769,2025-02-21 14:11:36.501812,12.998523,76.052557
41942,2025-08-11 13:24:19.654493,2025-08-11 13:28:32.891710,13.874911,75.51887
41943,2025-03-18 11:32:36.997985,2025-03-18 13:29:06.557173,15.378724,75.109756
41944,2025-07-15 11:51:33.853052,2025-07-15 15:24:41.494527,13.993598,75.595297
41945,2025-10-12 14:03:49.929067,,12.896544,76.067705
41946,2025-03-29 14:51:57.218070,2025-03-29 16:24:02.707322,17.674595,77.511506
41947,2025-04-06 15:58:20.702010,2025-04-06 17:12:45.247915,15.496199,76.007497
41948,2025-09-19 15:44:53.495273,2025-09-19 15:47:51.781101,15.269178,77.00691
41949,2025-02-19 05:19:50.628217,,12.948828,77.552195
41950,2025-04-16 10:13:47.557631,,13.282781,75.724137
41951,2025-10-20 13:05:51.036682,,17.954716,77.779954
41952,2025-09-25 10:39:41.432199,2025-09-25 15:11:22.396634,15.485103,75.078822
41953,2025-12-11 09:10:49.623507,,,
41954,2025-11-25 05:00:18.676816,2025-11-25 08:44:45.065304,12.310396,76.681302
41955,2025-12-24 13:30:33.621741,2025-12-24 13:31:55.155271,16.768497,77.280354
41956,2025-11-16 02:42:32.917407,2025-11-16 03:49:42.331694,13.109357,77.515491
41957,2025-04-01 01:08:39.183809,2025-04-01 01:21:13.201049,12.284166,76.502069
41958,2025-04-14 00:34:00.090410,2025-04-14 01:30:07.211499,12.798118,74.845797
41959,2025-03-03 16:13:01.810121,,,
41960,2025-07-30 09:12:08.191605,2025-07-30 09:25:53.020632,13.974807,75.600108
41961,2025-05-27 08:31:29.277432,2025-05-27 08:44:46.537605,16.89125,75.67696
41962,2025-10-18 07:20:43.653045,,,
41963,2025-12-01 09:37:27.791573,2025-12-01 09:48:56.626484,12.123935,76.547291
41964,2025-11-10 13:50:22.706701,,12.830949,74.785159
41965,2025-03-16 07:40:41.424973,2025-03-16 09:24:58.371839,17.918424,77.536366
41966,2025-04-09 09:24:31.290357,2025-04-09 11:24:31.290357,16.844547,75.758205
41967,2025-04-08 08:27:02.413542,2025-04-08 12:34:00.534250,15.776594,74.51957
41968,2025-01-24 04:49:01.287363,2025-01-24 04:55:35.850819,12.971491,77.537672
41969,2025-10-27 03:20:53.100890,2025-10-27 11:11:48.790413,16.762437,75.763156
41970,2025-09-11 18:05:03.547514,2025-09-11 19:10:29.765339,14.034381,75.492258
41971,2025-12-16 14:26:57.519673,2025-12-16 17:21:48.093657,14.248905,76.286304
41972,2025-03-29 12:55:31.319758,2025-03-29 13:15:33.351365,15.958658,74.59272
41973,2025-12-17 06:07:01.254362,,12.857417,77.54121
41974,2025-12-03 13:23:01.614669,2025-12-03 13:43:06.071255,13.052408,77.809132
41975,2025-03-23 09:37:00.535118,2025-03-23 12:03:23.650632,14.825665,74.0
41976,2025-12-29 12:47:01.665545,,13.016587,77.552659
41977,2025-08-15 06:04:29.237722,2025-08-15 08:04:29.237722,,
41978,2025-11-20 02:40:39.185105,2025-11-20 02:57:00.291774,12.955278,77.648938
41979,2025-03-30 04:54:59.933665,,12.935323,77.684393
41980,2025-01-30 07:02:49.162027,2025-01-30 07:55:32.209877,,
41981,2025-02-15 08:27:12.774602,,,
41982,2025-07-28 08:56:51.239549,2025-07-28 10:56:51.239549,12.891143,77.497243
41983,2025-03-02 01:29:08.501797,2025-03-02 03:21:59.113352,13.064613,75.9772
41984,2025-05-16 07:03:59.804601,,12.913439,77.741714
41985,2025-11-14 03:54:21.003011,2025-11-14 06:53:11.389815,,
41986,2025-01-13 20:20:37.596792,2025-01-14 03:51:32.425456,15.271356,76.064432
41987,2025-08-07 03:17:28.858620,2025-08-07 05:46:36.423554,,
41988,2025-04-04 11:28:17.425586,2025-04-04 11:30:26.963397,15.310486,75.11573
41989,2025-08-19 08:47:30.756178,2025-08-19 10:47:30.756178,12.759513,74.950671
41990,2025-09-19 10:45:36.759675,2025-09-19 13:12:50.730539,13.103295,77.490808
41991,2025-10-30 03:49:37.236775,2025-10-30 04:43:58.065968,15.118756,76.991415
41992,2025-08-14 15:49:09.588273,2025-08-14 17:20:47.652301,14.343655,76.371554
41993,2025-04-13 20:54:25.736815,2025-04-13 22:28:32.719101,15.266239,76.138642
41994,2025-01-09 11:28:55.613543,,12.403009,76.429702
41995,2025-04-24 15:03:22.428690,,15.467052,75.069854
41996,2025-05-23 05:34:46.499527,2025-05-23 12:55:55.838866,,
41997,2025-05-17 10:58:01.937778,2025-05-17 11:38:51.236884,16.754079,75.728364
41998,2025-03-31 17:44:11.210860,2025-03-31 18:13:23.172394,14.396814,76.049364
41999,2025-02-24 11:10:47.121726,2025-02-24 13:10:47.121726,16.249775,75.706893
42000,2025-01-04 10:20:04.886699,2025-01-04 10:30:56.729608,,
42001,2025-09-16 11:43:12.570441,2025-09-16 13:32:53.506571,12.385561,76.659369
42002,2025-01-01 11:07:27.490939,2025-01-01 13:07:27.490939,15.372421,75.104908
42003,2025-04-02 07:54:09.028039,2025-04-02 09:10:35.500565,14.44107,75.962715
42004,2025-09-19 07:21:05.413935,,12.806996,77.63018
42005,2025-06-10 10:14:04.184799,2025-06-10 10:36:31.292154,,
42006,2025-04-20 08:06:54.747254,,16.16368,75.705217
42007,2025-10-14 08:33:01.864794,2025-10-14 08:54:33.918163,12.975987,77.507667
42008,2025-03-01 21:13:10.817641,,,
42009,2025-08-03 13:03:37.565158,2025-08-03 18:21:24.797384,12.224344,76.618048
42010,2025-09-06 13:35:14.450500,,,
42011,2025-05-16 18:13:22.015202,,12.233608,76.568529
42012,2025-08-01 08:55:44.428369,2025-08-01 10:07:26.035915,,
42013,2025-10-10 13:19:00.451227,,14.48292,75.865516
42014,2025-08-11 01:59:37.492263,2025-08-11 02:43:12.284741,13.061755,76.125273
42015,2025-09-19 12:15:54.949159,2025-09-19 14:15:54.949159,15.106066,76.872493
42016,2025-08-31 08:00:00.536581,,,
42017,2025-11-27 09:01:47.102426,,16.720181,77.111757
42018,2025-09-06 04:59:22.814431,,,
42019,2025-06-08 17:56:00.604104,2025-06-08 19:43:03.452973,12.603168,76.934552
42020,2025-06-23 07:49:32.931513,,12.280821,76.643454
42021,2025-01-02 12:40:08.660554,2025-01-02 14:43:10.620028,12.89374,77.441771
42022,2025-03-15 11:50:42.052108,,15.285074,76.898051
42023,2025-11-10 01:43:36.676732,2025-11-10 06:15:51.371442,15.886138,74.430826
42024,2025-03-15 03:18:57.555911,2025-03-15 07:38:52.765798,,
42025,2025-09-05 23:47:35.744737,2025-09-06 02:50:21.405846,,
42026,2025-07-30 00:24:47.118314,2025-07-30 03:44:43.860617,12.800764,77.593961
42027,2025-05-26 15:11:24.031449,,14.41051,75.880066
42028,2025-07-04 09:43:29.167456,2025-07-04 10:56:08.630187,12.313421,76.63014
42029,2025-06-02 04:57:41.799745,2025-06-02 08:44:54.664916,,
42030,2025-11-28 03:24:02.371853,2025-11-28 06:04:33.383518,13.167119,77.592815
42031,2025-02-03 03:30:19.201202,2025-02-03 05:42:01.991289,,
42032,2025-06-05 10:34:54.700964,,12.955387,77.422052
42033,2025-12-06 12:34:50.071447,2025-12-06 13:06:51.691637,15.225366,76.173669
42034,2025-10-13 09:13:52.445917,,12.282102,76.699675
42035,2025-01-10 17:00:30.320050,2025-01-10 17:04:49.061675,,
42036,2025-07-28 03:45:30.288825,2025-07-28 08:45:13.339772,13.005532,77.486189
42037,2025-04-11 10:42:02.807191,2025-04-11 12:37:10.367772,12.739238,77.400318
42038,2025-08-01 00:53:46.951198,2025-08-01 02:29:05.218716,12.852046,77.524054
42039,2025-06-08 14:49:29.497702,2025-06-08 16:55:59.330377,12.334798,76.690024
42040,2025-09-28 01:07:29.034967,2025-09-28 06:18:49.231063,13.021531,77.608913
42041,2025-04-08 01:55:29.193050,2025-04-08 03:52:42.046197,12.915456,74.879889
42042,2025-10-20 10:32:16.594461,2025-10-20 11:16:59.720166,,
42043,2025-03-11 09:17:48.514792,2025-03-11 10:15:37.291360,,
42044,2025-07-03 20:51:57.654466,2025-07-03 21:30:51.735334,13.301095,74.765475
42045,2025-05-31 08:33:43.962856,2025-05-31 14:02:15.781091,16.950211,75.606423
42046,2025-07-07 04:53:37.256029,,16.762909,75.674362
42047,2025-02-27 10:20:17.498883,2025-02-27 10:24:12.047180,12.361389,76.538213
42048,2025-05-02 13:56:51.449783,2025-05-02 14:02:02.912301,,
42049,2025-12-06 08:18:58.564001,2025-12-06 08:48:02.237923,17.381678,76.71241
42050,2025-06-10 10:02:17.829945,2025-06-10 10:15:56.489874,13.968619,75.556623
42051,2025-12-25 06:03:44.681967,2025-12-25 08:03:44.681967,17.117142,76.823182
42052,2025-08-14 14:37:13.427781,,17.980688,77.819963
42053,2025-08-04 07:16:00.449773,2025-08-04 12:29:12.951156,13.982973,75.456661
42054,2025-06-06 00:18:11.220606,2025-06-06 00:50:01.226808,12.997815,77.611038
42055,2025-09-22 21:43:16.574913,2025-09-22 22:23:09.887044,,
42056,2025-07-19 09:41:45.758281,2025-07-19 13:09:36.503692,14.98353,76.99844
42057,2025-10-20 01:29:07.517646,,12.659988,77.254745
42058,2025-08-06 06:44:11.346618,2025-08-06 08:44:11.346618,14.35758,76.120861
42059,2025-11-14 18:56:44.489438,2025-11-14 19:13:39.989765,,
42060,2025-03-15 15:29:07.636559,2025-03-15 15:31:47.815068,15.419277,75.186477
42061,2025-11-03 02:23:07.622873,2025-11-03 05:43:42.491632,13.044252,77.534293
42062,2025-10-05 04:38:01.060028,,12.008665,76.439295
42063,2025-07-01 16:03:37.531562,,13.369144,77.726515
42064,2025-11-28 12:34:13.982868,2025-11-28 14:13:52.838820,14.619102,75.303794
42065,2025-08-29 01:31:00.223125,2025-08-29 03:23:45.255034,14.272827,76.458493
42066,2025-05-08 20:14:13.041476,2025-05-08 21:10:49.329080,12.636401,76.913314
42067,2025-07-30 01:51:10.734520,2025-07-30 03:52:39.150901,13.868964,75.643317
42068,2025-02-12 11:41:12.366761,,17.362429,76.784241
42069,2025-02-13 09:04:50.808424,2025-02-13 10:13:54.924877,14.496211,75.801452
42070,2025-09-20 07:29:09.022689,2025-09-20 17:34:14.899403,12.333713,76.541227
42071,2025-07-30 01:51:05.789785,2025-07-30 05:48:51.769403,14.583604,75.710548
42072,2025-11-21 10:41:07.983841,,17.058267,76.934416
42073,2025-05-16 12:23:40.707230,2025-05-16 13:32:16.010741,15.088448,76.866181
42074,2025-12-04 04:46:05.552794,,,
42075,2025-01-30 23:22:03.168530,,17.327885,76.801871
42076,2025-05-31 12:35:25.782394,2025-05-31 13:39:04.920372,12.157227,76.439273
42077,2025-10-05 06:11:30.192846,2025-10-05 08:03:49.445499,13.007213,74.881112
42078,2025-08-30 05:07:47.584001,2025-08-30 07:07:47.584001,,
42079,2025-12-02 10:53:11.960081,2025-12-02 12:09:21.341278,16.847904,75.684443
42080,2025-10-16 16:50:19.903954,,13.183913,78.019591
42081,2025-05-19 09:31:43.832474,2025-05-19 13:43:48.590099,14.243173,76.380286
42082,2025-03-03 16:28:47.707402,,12.312383,76.518131
42083,2025-04-06 01:43:15.218966,,13.091248,77.649299
42084,2025-04-05 10:42:09.027273,2025-04-05 11:15:19.831117,15.340485,75.051394
42085,2025-01-29 17:15:43.924767,,12.215091,76.434028
42086,2025-10-14 16:07:59.389910,,13.21147,77.181465
42087,2025-05-21 23:37:59.691889,2025-05-22 02:43:34.740205,13.362022,77.100018
42088,2025-12-04 00:37:01.594583,,12.956176,77.61344
42089,2025-03-25 18:53:47.765271,2025-03-25 19:01:58.549774,,
42090,2025-08-26 08:06:59.254228,2025-08-26 10:09:22.974382,,
42091,2025-06-22 10:05:24.348410,2025-06-22 12:05:24.348410,14.084776,75.648658
42092,2025-10-14 05:09:27.141457,,,
42093,2025-07-25 12:09:54.504619,2025-07-25 12:16:40.930362,13.23581,77.072709
42094,2025-11-03 11:14:11.530904,,17.825848,77.497725
42095,2025-08-20 11:08:35.052126,,16.982689,77.230972
42096,2025-07-17 01:43:30.903609,2025-07-17 02:53:23.923827,12.924981,77.638902
42097,2025-01-15 08:18:27.993622,2025-01-15 10:18:27.993622,12.95372,76.060315
42098,2025-11-01 05:01:17.100397,2025-11-01 07:22:29.137159,14.529386,76.065219
42099,2025-04-05 13:02:37.491338,2025-04-05 13:36:24.807002,,
42100,2025-05-10 04:19:52.948943,,15.437201,75.027723
42101,2025-05-06 08:52:55.152910,2025-05-06 09:18:02.199797,13.111015,77.582299
42102,2025-05-25 19:40:20.182474,,12.884333,77.131682
42103,2025-06-19 07:46:08.009509,,12.848931,74.636755
42104,2025-10-27 13:50:22.468147,,15.178614,76.795434
42105,2025-03-18 09:05:11.446818,2025-03-18 11:05:11.446818,12.261101,76.382663
42106,2025-01-13 23:14:10.233848,2025-01-14 02:11:31.465503,12.704635,77.35315
42107,2025-11-11 13:39:29.402968,2025-11-11 13:40:46.078277,17.007083,77.304583
42108,2025-03-20 12:13:17.276706,2025-03-20 13:41:59.206239,15.126426,76.884221
42109,2025-01-03 06:20:49.884635,2025-01-03 08:20:49.884635,13.945702,75.571198
42110,2025-09-21 01:24:00.213101,2025-09-21 02:17:39.461684,12.975076,77.691022
42111,2025-09-17 17:15:17.271340,2025-09-17 19:30:12.167881,15.786724,74.397641
42112,2025-07-27 08:40:27.457650,2025-07-27 09:18:02.805090,14.790909,75.278267
42113,2025-05-11 15:23:46.092625,2025-05-11 17:23:46.092625,12.952868,77.658645
42114,2025-04-01 16:27:13.425497,2025-04-01 18:58:23.895789,,
42115,2025-07-30 15:23:27.220288,2025-07-30 15:53:47.558814,16.949081,75.676548
42116,2025-05-10 13:24:21.745286,,13.299615,74.760827
42117,2025-11-25 13:48:23.012865,2025-11-25 15:48:23.012865,13.213008,77.666675
42118,2025-02-12 10:25:09.520049,2025-02-12 11:01:33.806127,12.454175,75.824242
42119,2025-11-04 08:07:37.863462,2025-11-04 08:52:45.022513,13.757312,75.561302
42120,2025-09-20 10:15:59.313430,2025-09-20 12:15:59.313430,,
42121,2025-02-12 15:14:20.820062,2025-02-12 16:39:17.176691,13.267864,77.710956
42122,2025-05-26 10:27:53.837652,2025-05-26 11:12:14.793846,16.767427,75.7043
42123,2025-07-22 18:19:17.739295,2025-07-23 01:33:49.864411,15.369346,75.614296
42124,2025-10-08 12:21:59.477899,2025-10-08 14:11:05.743168,13.398775,77.039883
42125,2025-02-13 09:42:48.984928,2025-02-13 09:48:47.438285,13.054322,74.824054
42126,2025-03-26 12:10:54.009881,2025-03-26 12:15:19.495346,13.056079,77.694637
42127,2025-01-27 15:06:08.914883,2025-01-27 16:34:07.806427,13.11418,77.70296
42128,2025-09-04 10:39:49.726789,2025-09-04 10:46:52.028421,14.718237,75.211174
42129,2025-11-30 07:11:37.892545,2025-11-30 08:24:42.096902,,
42130,2025-05-02 12:50:55.358311,2025-05-02 14:39:43.167376,12.944158,77.564499
42131,2025-08-04 09:06:21.106965,2025-08-04 09:42:36.385716,12.967289,77.563429
42132,2025-02-18 07:21:58.419719,2025-02-18 09:13:49.782201,13.052275,77.586803
42133,2025-09-20 05:43:06.435411,,13.053406,77.577749
42134,2025-12-19 15:26:35.216664,2025-12-19 16:17:08.167563,13.134735,76.040021
42135,2025-05-07 12:01:12.296485,2025-05-07 12:48:08.537187,12.963595,77.304533
42136,2025-03-23 10:24:39.269735,2025-03-23 14:55:52.516932,12.911952,75.312617
42137,2025-05-07 15:08:39.736970,2025-05-07 20:59:12.912730,13.338309,74.753345
42138,2025-11-18 11:39:50.243200,2025-11-18 12:43:38.155649,11.929634,76.764506
42139,2025-04-30 15:21:11.369027,2025-04-30 16:11:57.033473,14.632108,74.089155
42140,2025-11-02 18:02:56.179534,2025-11-02 18:49:29.456502,12.950276,77.58146
42141,2025-06-09 12:20:36.837598,2025-06-09 14:49:49.567978,13.321085,74.641089
42142,2025-06-01 17:08:30.337559,,11.84867,76.858249
42143,2025-06-08 10:11:28.950394,2025-06-08 15:41:44.630875,13.065584,77.557091
42144,2025-09-12 11:00:22.121849,2025-09-12 12:02:28.091443,17.234472,76.806132
